NAME,TEAM,PLAYER_ID_AVG,GP,W,L,W_PCT,MIN_AVG,FGM_AVG,FGA_AVG,FG_PCT_AVG,FG3M_AVG,FG3A_AVG,FG3_PCT_AVG,FTM_AVG,FTA_AVG,FT_PCT_AVG,OREB_AVG,DREB_AVG,REB_AVG,AST_AVG,TOV_AVG,STL_AVG,BLK_AVG,BLKA,PF_AVG,PFD,PTS_AVG,PLUS_MINUS_AVG,DD2,TD3,STATUS,PLAYER_ID,JERSEYNUM,POSITION,STARTER,ONCOURT,PLAYED,NOTPLAYINGREASON,NOTPLAYINGDESCRIPTION,AST,BLK,BLKR,FGA,FGM,FG_PCT,PF_OFF,FOULSDRAWN,PF,PF_TECH,FTA,FTM,FT_PCT,MINUS,MIN,PLUS,PLUS_MINUS,PTS,PTS_FASTBREAK,PTS_PAINT,PTS_2NDCHANCE,DREB,OREB,REB,STL,FG3A,FG3M,FG3_PCT,TOV,FG2A,FG2M,FG2_PCT,OPP,OWN_SCORE,OPP_SCORE,CLOCK,PERIOD,DATE_UPDATED_EST,SET_EASY,TIER_EASY,SERIES_EASY,PLAY_EASY,DATE_MOMENT,TEAM_TS,COUNT_EASY,OWNED,UNIQUE_OWNERS,IN_PACKS,MINTED,TS_HELD,CS,LOW_ASK_EASY,4HCHANGE_EASY,24H,7D,LISTINGS,TSD,ROOKIE_PREMIERE,ROOKIE_MINT,ROOKIE_YEAR,EDITION_STATE,PLAY_ID,SET_ID,TS_LINK,SET_HARD,TIER_HARD,SERIES_HARD,PLAY_HARD,COUNT_HARD,LOW_ASK_HARD,4HCHANGE_HARD,DIFFERENTIAL,EASY_MOMENT,HARD_MOMENT,SCORE,GAME_CLOCK,PTS_PROJ
Cedi Osman,CLE,1626224,34,22,12,0.647,22.717254901960786,3.7941176470588234,8.794117647058824,0.431,2.0294117647058822,5.588235294117647,0.363,1.1176470588235294,1.7058823529411764,0.655,0.4411764705882353,2.088235294117647,2.5294117647058822,1.6764705882352942,0.8823529411764706,1.0,0.23529411764705882,0.38235294117647056,1.8235294117647058,1,10.735294117647058,46,0,0,ACTIVE,1626224.0,16,nan,0,-,1,nan,nan,1,0,0,7,3,0.428571428571429,0,4.0,3,0,5,3,0.6,40,18.801166666666667,29,-11,10,0,4,0,1,0,1,0,5,1,0.2,0,2,2,1.0,OKC,94,87,,0.0,2022-01-23 02:37,Base Set,Common,2,Block,2021-01-13 00:30:00+00:00,Cleveland Cavaliers,40000,35736.0,0.0,3268.0,1030.0,1.0,12.0,5,0.0,0.0,25.0,1851.0,False,False,False,False,VISIBLE,4e6d9c30-d5dd-4c26-b282-dcc298badd2c,208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9,https://nbatopshot.com/listings/p2p/208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9+4e6d9c30-d5dd-4c26-b282-dcc298badd2c,Metallic Gold LE,Rare,1,Assist,299,205,0.0,7,Base Set-Common-2-Block,Metallic Gold LE-Rare-1-Assist,94-87,Final,10.0
Darius Garland,CLE,1629636,40,25,15,0.625,34.66175,7.475,15.925,0.469,2.525,6.9,0.366,2.275,2.5,0.91,0.575,2.825,3.4,8.025,3.575,1.25,0.1,0.575,1.725,2,19.75,284,14,1,ACTIVE,1629636.0,10,PG,1,-,1,nan,nan,11,0,1,20,9,0.45,1,4.0,4,0,4,4,1.0,61,38.85,84,23,23,2,12,2,1,0,1,1,4,1,0.25,8,16,8,0.5,OKC,94,87,,0.0,2022-01-23 02:39,Base Set,Common,3,Assist,2021-11-30 01:30:00+00:00,Cleveland Cavaliers,60000,11042.0,0.0,4618.0,44686.0,0.0,2.0,3,-25.0,50.0,0.0,327.0,nan,nan,nan,nan,VISIBLE,30f10dfd-439e-4731-b0b8-ada442ed2a1b,e7b9646c-9997-46c8-909f-2a2b67389023,https://nbatopshot.com/listings/p2p/e7b9646c-9997-46c8-909f-2a2b67389023+30f10dfd-439e-4731-b0b8-ada442ed2a1b,Metallic Gold LE,Rare,2,Assist,499,470,1.08,7,Base Set-Common-3-Assist,Metallic Gold LE-Rare-2-Assist,94-87,Final,23.0
Dean Wade,CLE,1629731,31,16,15,0.516,18.615806451612904,1.7419354838709677,4.064516129032258,0.429,0.8387096774193549,2.5483870967741935,0.329,0.3225806451612903,0.41935483870967744,0.769,0.7419354838709677,2.4193548387096775,3.161290322580645,1.1290322580645162,0.3548387096774194,0.4838709677419355,0.06451612903225806,0.06451612903225806,1.4838709677419355,0,4.645161290322581,-6,1,0,ACTIVE,1629731.0,32,nan,0,-,1,nan,nan,0,1,0,3,1,0.333333333333333,0,3.0,1,0,5,1,0.2,20,12.6155,29,9,3,2,2,1,2,1,3,0,2,0,0.0,0,1,1,1.0,OKC,94,87,,0.0,2022-01-23 02:37,Base Set,Common,2,Dunk,2021-02-24 00:00:00+00:00,Cleveland Cavaliers,12000,11197.0,0.0,574.0,229.0,0.0,12.0,9,28.57,0.0,-10.0,572.0,True,False,False,False,VISIBLE,c8248c27-b231-4ad0-b431-9908f6268ffa,208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9,https://nbatopshot.com/listings/p2p/208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9+c8248c27-b231-4ad0-b431-9908f6268ffa,Base Set,Common,2,Dunk,12000,9,28.57,7,Base Set-Common-2-Dunk,Base Set-Common-2-Dunk,94-87,Final,3.0
Dylan Windler,CLE,1629685,30,18,12,0.6,10.731555555555556,1.0666666666666667,2.3666666666666667,0.451,0.7,1.7,0.412,0.23333333333333334,0.26666666666666666,0.875,0.4,1.5,1.9,0.8,0.3333333333333333,0.26666666666666666,0.06666666666666667,0.13333333333333333,1.0333333333333334,0,3.066666666666667,6,0,0,ACTIVE,1629685.0,9,nan,0,-,1,nan,nan,1,0,0,1,0,0.0,1,0.0,1,0,0,0,0.0,8,3.716666666666667,6,-2,0,0,0,0,1,0,1,0,1,0,0.0,1,0,0,0.0,OKC,94,87,,0.0,2022-01-23 02:37,Base Set,Common,2,3 Pointer,2020-12-24 00:00:00+00:00,Cleveland Cavaliers,4000,3720.0,0.0,208.0,72.0,0.0,12.0,80,0.0,3.9,6.67,153.0,True,True,True,True,VISIBLE,ec488c41-8f47-41b3-976e-211080277c8d,208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9,https://nbatopshot.com/listings/p2p/208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9+ec488c41-8f47-41b3-976e-211080277c8d,Base Set,Common,2,3 Pointer,4000,80,0.0,7,Base Set-Common-2-3 Pointer,Base Set-Common-2-3 Pointer,94-87,Final,0.0
Ed Davis,CLE,202334,13,7,6,0.538,8.722948717948718,0.6923076923076923,0.9230769230769231,0.75,0.0,0.0,0.0,0.07692307692307693,0.46153846153846156,0.167,0.38461538461538464,2.4615384615384617,2.8461538461538463,0.07692307692307693,0.23076923076923078,0.23076923076923078,0.5384615384615384,0.07692307692307693,1.3076923076923077,0,1.4615384615384615,-22,0,0,ACTIVE,202334.0,21,nan,0,-,0,nan,nan,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,OKC,94,87,,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,7,nan,nan,94-87,Final,0.0
Evan Mobley,CLE,1630596,38,24,14,0.632,34.17644736842105,6.184210526315789,12.105263157894736,0.511,0.42105263157894735,1.4210526315789473,0.296,2.210526315789474,3.1315789473684212,0.706,1.6578947368421053,6.184210526315789,7.842105263157895,2.6052631578947367,1.8421052631578947,0.7894736842105263,1.7105263157894737,0.7894736842105263,2.0526315789473686,2,15.0,130,8,0,ACTIVE,1630596.0,4,PF,1,-,1,nan,nan,2,1,0,12,6,0.5,1,5.0,2,0,6,2,0.333333333333333,67,38.78333333333333,77,10,15,2,8,8,12,5,17,0,1,1,1.0,4,11,5,0.45454545454545503,OKC,94,87,,0.0,2022-01-23 02:29,Metallic Silver FE,Fandom,3,Block,2021-11-14 01:00:00+00:00,Cleveland Cavaliers,4488,4333.0,0.0,155.0,0.0,0.0,15.0,294,-2.0,2.44,1.38,157.0,nan,nan,nan,nan,CHALLENGE_REWARD_RELEASED,b8b1be55-ed2d-43a0-8d78-fda6765254d5,e769f4b4-b469-45be-b777-0f9e24d548e2,https://nbatopshot.com/listings/p2p/e769f4b4-b469-45be-b777-0f9e24d548e2+b8b1be55-ed2d-43a0-8d78-fda6765254d5,Metallic Silver FE,Fandom,3,Block,4488,294,-2.0,7,Metallic Silver FE-Fandom-3-Block,Metallic Silver FE-Fandom-3-Block,94-87,Final,15.0
Isaac Okoro,CLE,1630171,31,17,14,0.548,28.04736559139785,3.225806451612903,7.129032258064516,0.452,0.8387096774193549,2.774193548387097,0.302,1.7419354838709677,2.3870967741935485,0.73,1.064516129032258,2.161290322580645,3.225806451612903,1.7741935483870968,1.064516129032258,0.7741935483870968,0.25806451612903225,0.4838709677419355,2.5161290322580645,1,9.03225806451613,56,0,0,ACTIVE,1630171.0,35,SG,1,-,1,nan,nan,1,1,0,6,3,0.5,1,4.0,4,0,2,2,1.0,53,35.11816666666667,74,21,8,5,6,0,4,1,5,3,3,0,0.0,5,3,3,1.0,OKC,94,87,,0.0,2022-01-23 02:39,Base Set,Common,3,Dunk,2021-11-30 01:30:00+00:00,Cleveland Cavaliers,60000,27400.0,0.0,11265.0,22602.0,0.0,2.0,3,0.0,0.0,0.0,1978.0,nan,nan,nan,nan,VISIBLE,888dfee3-f4ec-4d10-ae7f-7846000c0630,e7b9646c-9997-46c8-909f-2a2b67389023,https://nbatopshot.com/listings/p2p/e7b9646c-9997-46c8-909f-2a2b67389023+888dfee3-f4ec-4d10-ae7f-7846000c0630,Summer of '21,Fandom,S21,Dunk,27112,6,0.0,7,Base Set-Common-3-Dunk,Summer of '21-Fandom-S21-Dunk,94-87,Final,8.0
Jarrett Allen,CLE,1628386,39,26,13,0.667,32.67525641025641,6.666666666666667,9.58974358974359,0.695,0.02564102564102564,0.20512820512820512,0.125,2.948717948717949,4.230769230769231,0.697,3.3333333333333335,7.589743589743589,10.923076923076923,1.8461538461538463,1.9230769230769231,0.8461538461538461,1.3846153846153846,0.6153846153846154,1.8205128205128205,4,16.307692307692307,153,24,0,ACTIVE,1628386.0,31,C,1,-,1,nan,nan,3,2,1,9,6,0.666666666666666,0,3.0,1,0,6,2,0.333333333333333,61,34.38333333333333,73,12,14,0,10,0,7,6,13,0,0,0,0.0,1,9,6,0.666666666666666,OKC,94,87,,0.0,2022-01-23 02:36,Base Set,Common,3,Dunk,2021-10-22 23:00:00+00:00,Cleveland Cavaliers,60000,35068.0,0.0,13000.0,12881.0,0.0,2.0,3,0.0,0.0,0.0,2660.0,nan,nan,nan,nan,VISIBLE,e09499f2-5afc-44ce-9295-1d81769e4a06,e7b9646c-9997-46c8-909f-2a2b67389023,https://nbatopshot.com/listings/p2p/e7b9646c-9997-46c8-909f-2a2b67389023+e09499f2-5afc-44ce-9295-1d81769e4a06,Metallic Gold LE,Rare,2,Block,499,265,0.0,7,Base Set-Common-3-Dunk,Metallic Gold LE-Rare-2-Block,94-87,Final,14.0
Kevin Love,CLE,201567,38,21,17,0.553,21.316271929824563,4.342105263157895,10.0,0.434,2.4473684210526314,6.078947368421052,0.403,2.8684210526315788,3.236842105263158,0.886,1.105263157894737,6.026315789473684,7.131578947368421,2.1315789473684212,1.2105263157894737,0.2894736842105263,0.21052631578947367,0.21052631578947367,0.9210526315789473,2,14.0,107,6,0,ACTIVE,201567.0,0,nan,0,-,1,nan,nan,2,0,0,4,1,0.25,0,5.0,1,0,7,4,0.5714285714285711,46,22.731833333333334,38,-8,6,0,0,1,6,0,6,0,3,0,0.0,1,1,1,1.0,OKC,94,87,,0.0,2022-01-23 02:35,Base Set,Common,2,Assist,2021-04-21 23:00:00+00:00,Cleveland Cavaliers,40000,35104.0,0.0,3349.0,1564.0,0.0,12.0,5,0.0,0.0,0.0,1171.0,False,False,False,False,VISIBLE,2e104e40-73e5-44b6-bb7b-b0838c7272c3,208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9,https://nbatopshot.com/listings/p2p/208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9+2e104e40-73e5-44b6-bb7b-b0838c7272c3,Lace 'Em Up,Legendary,1,Assist,75,2700,3.85,7,Base Set-Common-2-Assist,Lace 'Em Up-Legendary-1-Assist,94-87,Final,6.0
Kevin Pangos,CLE,1630698,20,13,7,0.65,8.030666666666667,0.75,2.25,0.333,0.3,1.3,0.231,0.15,0.2,0.75,0.1,0.45,0.55,1.5,0.35,0.15,0.0,0.05,0.5,0,1.95,-33,0,0,ACTIVE,1630698.0,6,nan,0,-,0,nan,nan,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,OKC,94,87,,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,7,nan,nan,94-87,Final,0.0
Lamar Stevens,CLE,1630205,30,20,10,0.667,15.242388888888888,2.1666666666666665,4.666666666666667,0.464,0.43333333333333335,1.2666666666666666,0.342,0.4666666666666667,0.7333333333333333,0.636,0.7333333333333333,1.6333333333333333,2.3666666666666667,0.7,0.5,0.4,0.23333333333333334,0.3333333333333333,1.4666666666666666,0,5.233333333333333,-10,0,0,ACTIVE,1630205.0,8,nan,0,-,1,nan,nan,0,0,0,5,3,0.6,0,0.0,2,0,0,0,0.0,34,12.85,19,-15,6,0,4,0,2,0,2,0,2,0,0.0,2,3,3,1.0,OKC,94,87,,0.0,2022-01-23 02:38,Base Set,Common,3,Dunk,2021-11-11 00:00:00+00:00,Cleveland Cavaliers,60000,31086.0,0.0,14862.0,15466.0,0.0,2.0,3,0.0,50.0,0.0,2591.0,nan,nan,nan,nan,VISIBLE,4aecbacc-6e41-49af-b3f1-4f6ce7ce225a,e7b9646c-9997-46c8-909f-2a2b67389023,https://nbatopshot.com/listings/p2p/e7b9646c-9997-46c8-909f-2a2b67389023+4aecbacc-6e41-49af-b3f1-4f6ce7ce225a,Base Set,Common,2,Dunk,12000,15,7.14,7,Base Set-Common-3-Dunk,Base Set-Common-2-Dunk,94-87,Final,6.0
Lauri Markkanen,CLE,1628374,37,22,15,0.595,30.66612612612613,5.0,11.54054054054054,0.433,2.0,5.972972972972973,0.335,1.7027027027027026,1.972972972972973,0.863,1.1081081081081081,4.297297297297297,5.405405405405405,1.5135135135135136,0.8378378378378378,0.7837837837837838,0.5405405405405406,0.8918918918918919,1.8108108108108107,2,13.702702702702704,166,1,0,ACTIVE,1628374.0,24,SF,1,-,1,nan,nan,0,1,0,4,3,0.75,0,0.0,1,0,0,0,0.0,19,13.0,31,12,9,0,0,3,2,0,2,0,4,3,0.75,0,0,0,0.0,OKC,94,87,,0.0,2022-01-23 02:36,Base Set,Common,2,Dunk,2021-03-17 00:00:00+00:00,Chicago Bulls,40000,35855.0,0.0,3018.0,1144.0,0.0,12.0,5,0.0,0.0,25.0,1692.0,False,False,False,False,VISIBLE,ff8d03e8-1529-4e33-b248-0ae25a5aa0c6,208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9,https://nbatopshot.com/listings/p2p/208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9+ff8d03e8-1529-4e33-b248-0ae25a5aa0c6,Holo Icon,Legendary,2,Dunk,99,1039,0.0,7,Base Set-Common-2-Dunk,Holo Icon-Legendary-2-Dunk,94-87,Final,9.0
Chris Duarte,IND,1630537,38,17,21,0.447,29.05907894736842,5.184210526315789,11.736842105263158,0.442,1.7894736842105263,5.078947368421052,0.352,1.368421052631579,1.894736842105263,0.722,0.7368421052631579,3.3947368421052633,4.131578947368421,2.210526315789474,1.631578947368421,1.131578947368421,0.15789473684210525,0.631578947368421,1.763157894736842,1,13.526315789473685,65,0,0,ACTIVE,1630537.0,3,SG,1,-,1,nan,nan,4,0,2,15,7,0.466666666666667,0,1.0,1,0,1,0,0.0,59,30.533333333333335,58,-1,17,0,6,0,4,0,4,1,6,3,0.5,4,9,4,0.444444444444444,PHX,103,113,,0.0,2022-01-23 02:37,Base Set,Common,3,3 Pointer,2021-10-20 23:00:00+00:00,Indiana Pacers,4000,2173.0,0.0,140.0,1687.0,0.0,2.0,188,-9.62,-3.59,48.03,69.0,True,True,True,True,VISIBLE,9725cfcd-f262-4ea8-b865-3a94dfe7736b,e7b9646c-9997-46c8-909f-2a2b67389023,https://nbatopshot.com/listings/p2p/e7b9646c-9997-46c8-909f-2a2b67389023+9725cfcd-f262-4ea8-b865-3a94dfe7736b,Base Set,Common,3,3 Pointer,4000,188,-9.62,-10,Base Set-Common-3-3 Pointer,Base Set-Common-3-3 Pointer,103-113,Final,17.0
Duane Washington Jr.,IND,1630613,14,4,10,0.286,19.487261904761905,2.7857142857142856,7.857142857142857,0.355,1.2142857142857142,3.7857142857142856,0.321,1.0,1.3571428571428572,0.737,0.07142857142857142,1.4285714285714286,1.5,1.7142857142857142,1.1428571428571428,0.5,0.07142857142857142,0.6428571428571429,1.0,1,7.785714285714286,-47,0,0,ACTIVE,1630613.0,4,nan,0,-,1,nan,nan,1,0,1,4,0,0.0,0,1.0,0,0,0,0,0.0,44,14.516666666666667,32,-12,0,0,0,0,0,0,0,0,2,0,0.0,1,2,0,0.0,PHX,103,113,,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-10,nan,nan,103-113,Final,0.0
Goga Bitadze,IND,1629048,26,11,15,0.423,9.028076923076922,1.2692307692307692,3.1923076923076925,0.398,0.23076923076923078,1.3076923076923077,0.176,0.6923076923076923,1.1153846153846154,0.621,1.1538461538461537,1.3076923076923077,2.4615384615384617,0.38461538461538464,0.46153846153846156,0.38461538461538464,0.6153846153846154,0.34615384615384615,1.4230769230769231,0,3.4615384615384617,13,0,0,ACTIVE,1629048.0,88,C,1,-,1,nan,nan,2,1,1,14,6,0.428571428571429,0,6.0,3,0,6,4,0.666666666666666,76,35.13333333333333,71,-5,16,2,12,6,7,4,11,0,3,0,0.0,1,11,6,0.545454545454545,PHX,103,113,,0.0,2022-01-23 02:36,Base Set,Common,2,Layup,2021-04-03 00:00:00+00:00,Indiana Pacers,12000,11244.0,0.0,602.0,154.0,0.0,12.0,17,13.33,13.33,183.33,338.0,True,False,False,False,VISIBLE,2e6fd9a1-0db7-4eb5-bedd-43c781735d3a,208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9,https://nbatopshot.com/listings/p2p/208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9+2e6fd9a1-0db7-4eb5-bedd-43c781735d3a,Base Set,Common,2,Layup,12000,17,13.33,-10,Base Set-Common-2-Layup,Base Set-Common-2-Layup,103-113,Final,16.0
Isaiah Jackson,IND,1630543,13,5,8,0.385,6.431282051282052,1.0769230769230769,2.4615384615384617,0.438,0.0,0.07692307692307693,0.0,0.6923076923076923,1.2307692307692308,0.563,0.6923076923076923,1.3846153846153846,2.076923076923077,0.07692307692307693,0.15384615384615385,0.38461538461538464,0.38461538461538464,0.23076923076923078,1.1538461538461537,0,2.8461538461538463,-11,0,0,ACTIVE,1630543.0,23,nan,0,-,1,nan,nan,2,2,1,4,2,0.5,0,2.0,4,0,3,2,0.666666666666666,37,12.866666666666667,32,-5,6,0,4,4,0,3,3,0,0,0,0.0,1,4,2,0.5,PHX,103,113,,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-10,nan,nan,103-113,Final,6.0
Jeremy Lamb,IND,203087,31,13,18,0.419,14.823709677419355,2.161290322580645,5.870967741935484,0.368,1.0,2.967741935483871,0.337,1.7096774193548387,1.903225806451613,0.898,0.41935483870967744,1.935483870967742,2.3548387096774195,1.2903225806451613,0.6129032258064516,0.5161290322580645,0.3548387096774194,0.1935483870967742,1.2258064516129032,1,7.032258064516129,46,0,0,ACTIVE,203087.0,26,nan,0,-,1,nan,nan,2,1,0,10,4,0.4,0,4.0,2,0,7,5,0.714285714285714,65,28.1675,69,4,14,2,2,0,6,1,7,1,7,1,0.14285714285714302,1,3,3,1.0,PHX,103,113,,0.0,2022-01-23 02:35,Base Set,Common,2,3 Pointer,2021-02-03 01:00:00+00:00,Indiana Pacers,12000,10852.0,0.0,751.0,397.0,0.0,12.0,9,0.0,0.0,12.5,452.0,True,False,False,False,VISIBLE,c831e133-5238-4747-a7de-f238ae02267a,208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9,https://nbatopshot.com/listings/p2p/208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9+c831e133-5238-4747-a7de-f238ae02267a,Base Set,Common,2,3 Pointer,12000,9,0.0,-10,Base Set-Common-2-3 Pointer,Base Set-Common-2-3 Pointer,103-113,Final,14.0
Justin Holiday,IND,203200,40,14,26,0.35,28.781041666666663,3.825,9.425,0.406,2.65,7.125,0.372,0.675,0.825,0.818,0.3,2.5,2.8,1.7,0.975,0.7,0.35,0.225,2.1,0,10.975,-34,0,0,ACTIVE,203200.0,8,SF,1,-,1,nan,nan,3,1,0,5,3,0.6,0,1.0,6,0,3,2,0.666666666666666,68,27.315166666666666,54,-14,10,0,2,7,2,2,4,1,3,2,0.666666666666666,0,2,1,0.5,PHX,103,113,,0.0,2022-01-23 02:39,Base Set,Common,3,Dunk,2021-11-28 22:00:00+00:00,Indiana Pacers,60000,27300.0,0.0,11365.0,22676.0,0.0,2.0,3,0.0,0.0,0.0,1975.0,nan,nan,nan,nan,VISIBLE,bf1d710f-7279-4ce1-82ca-f866c0249e23,e7b9646c-9997-46c8-909f-2a2b67389023,https://nbatopshot.com/listings/p2p/e7b9646c-9997-46c8-909f-2a2b67389023+bf1d710f-7279-4ce1-82ca-f866c0249e23,Metallic Gold LE,Rare,1,Layup,299,220,-10.2,-10,Base Set-Common-3-Dunk,Metallic Gold LE-Rare-1-Layup,103-113,Final,10.0
Keifer Sykes,IND,1626208,11,2,9,0.182,22.175757575757576,3.0,7.2727272727272725,0.413,1.0909090909090908,3.5454545454545454,0.308,0.7272727272727273,0.8181818181818182,0.889,0.45454545454545453,1.8181818181818181,2.272727272727273,2.6363636363636362,1.2727272727272727,0.45454545454545453,0.09090909090909091,0.18181818181818182,2.1818181818181817,0,7.818181818181818,-7,0,0,ACTIVE,1626208.0,28,PG,1,-,1,nan,nan,2,0,1,8,2,0.25,0,0.0,1,0,0,0,0.0,49,25.75,50,1,5,3,2,0,1,0,1,1,2,1,0.5,5,6,1,0.166666666666667,PHX,103,113,,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-10,nan,nan,103-113,Final,5.0
Lance Stephenson,IND,202362,10,3,7,0.3,19.172333333333334,3.5,8.2,0.427,0.9,3.2,0.281,0.9,1.1,0.818,0.3,2.2,2.5,3.9,1.7,0.8,0.0,0.4,2.3,1,8.8,-15,1,0,ACTIVE,202362.0,6,nan,0,-,1,nan,nan,1,0,0,9,7,0.777777777777778,1,2.0,1,0,4,3,0.75,52,17.666666666666668,46,-6,17,0,10,0,2,1,3,0,0,0,0.0,3,9,7,0.777777777777778,PHX,103,113,,0.0,2022-01-23 02:39,Base Set,Common,3,3 Pointer,2022-01-06 00:30:00+00:00,Indiana Pacers,12000,7773.0,0.0,522.0,3707.0,0.0,2.0,13,-7.14,-7.14,0.0,490.0,True,nan,nan,nan,VISIBLE,587afb38-dfe7-4f88-82ff-fa44d2000597,e7b9646c-9997-46c8-909f-2a2b67389023,https://nbatopshot.com/listings/p2p/e7b9646c-9997-46c8-909f-2a2b67389023+587afb38-dfe7-4f88-82ff-fa44d2000597,Base Set,Common,3,3 Pointer,12000,13,-7.14,-10,Base Set-Common-3-3 Pointer,Base Set-Common-3-3 Pointer,103-113,Final,17.0
Oshae Brissett,IND,1629052,35,12,23,0.343,18.583952380952383,2.3714285714285714,5.6,0.423,0.8571428571428571,2.5714285714285716,0.333,0.6857142857142857,1.1428571428571428,0.6,1.2571428571428571,2.657142857142857,3.914285714285714,0.7428571428571429,0.6857142857142857,0.5142857142857142,0.3142857142857143,0.3142857142857143,1.3714285714285714,0,6.285714285714286,-69,0,0,ACTIVE,1629052.0,12,nan,0,-,1,nan,nan,0,0,2,6,3,0.5,0,2.0,0,0,3,3,1.0,51,17.883333333333333,43,-8,10,0,4,3,4,1,5,0,1,1,1.0,0,5,2,0.4,PHX,103,113,,0.0,2022-01-23 02:39,Base Set,Common,3,Dunk,2021-12-11 00:00:00+00:00,Indiana Pacers,12000,8038.0,0.0,1257.0,2707.0,0.0,2.0,10,0.0,-9.09,-9.09,262.0,True,nan,nan,nan,VISIBLE,8ab5268f-6a58-4ab5-8e8e-8be7601df2f8,e7b9646c-9997-46c8-909f-2a2b67389023,https://nbatopshot.com/listings/p2p/e7b9646c-9997-46c8-909f-2a2b67389023+8ab5268f-6a58-4ab5-8e8e-8be7601df2f8,Base Set,Common,3,Dunk,12000,10,0.0,-10,Base Set-Common-3-Dunk,Base Set-Common-3-Dunk,103-113,Final,10.0
Terry Taylor,IND,1630678,2,0,2,0.0,2.755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0,0.0,5,0,0,ACTIVE,1630678.0,32,nan,0,-,0,nan,nan,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,PHX,103,113,,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-10,nan,nan,103-113,Final,0.0
Torrey Craig,IND,1628470,41,15,26,0.366,17.892723577235774,2.268292682926829,4.804878048780488,0.472,0.7073170731707317,2.292682926829268,0.309,0.5853658536585366,0.7073170731707317,0.828,1.2195121951219512,2.4390243902439024,3.658536585365854,1.0975609756097562,0.6585365853658537,0.43902439024390244,0.34146341463414637,0.17073170731707318,1.7560975609756098,0,5.829268292682927,-100,2,0,ACTIVE,1628470.0,13,PF,1,-,1,nan,nan,2,0,0,9,3,0.333333333333333,0,0.0,0,0,0,0,0.0,64,30.167333333333332,60,-4,8,3,2,0,6,0,6,1,5,2,0.4,1,4,1,0.25,PHX,103,113,,0.0,2022-01-23 02:34,2021 NBA Playoffs,Common,2,Dunk,2021-06-08 02:00:00+00:00,Phoenix Suns,11500,10921.0,0.0,579.0,39.0,0.0,20.0,21,-4.55,-4.55,10.53,359.0,False,False,False,False,VISIBLE,1a511ea4-c825-4fa3-a036-3c653cdf5938,6783b9d8-44c5-49c7-87e0-be217af963e9,https://nbatopshot.com/listings/p2p/6783b9d8-44c5-49c7-87e0-be217af963e9+1a511ea4-c825-4fa3-a036-3c653cdf5938,Metallic Gold LE,Rare,1,Block,299,316,0.0,-10,2021 NBA Playoffs-Common-2-Dunk,Metallic Gold LE-Rare-1-Block,103-113,Final,8.0
