NAME,TEAM,PLAYER_ID_AVG,GP,W,L,W_PCT,MIN_AVG,FGM_AVG,FGA_AVG,FG_PCT_AVG,FG3M_AVG,FG3A_AVG,FG3_PCT_AVG,FTM_AVG,FTA_AVG,FT_PCT_AVG,OREB_AVG,DREB_AVG,REB_AVG,AST_AVG,TOV_AVG,STL_AVG,BLK_AVG,BLKA,PF_AVG,PFD,PTS_AVG,PLUS_MINUS_AVG,DD2,TD3,STATUS,PLAYER_ID,JERSEYNUM,POSITION,STARTER,ONCOURT,PLAYED,NOTPLAYINGREASON,NOTPLAYINGDESCRIPTION,AST,BLK,BLKR,FGA,FGM,FG_PCT,PF_OFF,FOULSDRAWN,PF,PF_TECH,FTA,FTM,FT_PCT,MINUS,MIN,PLUS,PLUS_MINUS,PTS,PTS_FASTBREAK,PTS_PAINT,PTS_2NDCHANCE,DREB,OREB,REB,STL,FG3A,FG3M,FG3_PCT,TOV,FG2A,FG2M,FG2_PCT,OPP,OWN_SCORE,OPP_SCORE,CLOCK,PERIOD,DATE_UPDATED_EST,SET_EASY,TIER_EASY,SERIES_EASY,PLAY_EASY,DATE_MOMENT,TEAM_TS,COUNT_EASY,OWNED,UNIQUE_OWNERS,IN_PACKS,MINTED,TS_HELD,CS,LOW_ASK_EASY,4HCHANGE_EASY,24H,7D,LISTINGS,TSD,ROOKIE_PREMIERE,ROOKIE_MINT,ROOKIE_YEAR,EDITION_STATE,PLAY_ID,SET_ID,TS_LINK,SET_HARD,TIER_HARD,SERIES_HARD,PLAY_HARD,COUNT_HARD,LOW_ASK_HARD,4HCHANGE_HARD,DIFFERENTIAL,EASY_MOMENT,HARD_MOMENT,SCORE,GAME_CLOCK,PTS_PROJ
Charles Bassey,PHI,1629646,21,10,11,0.476,7.22031746031746,1.2857142857142858,1.9047619047619047,0.675,0.0,0.19047619047619047,0.0,0.38095238095238093,0.5238095238095238,0.727,0.9047619047619048,1.7619047619047619,2.6666666666666665,0.3333333333333333,0.3333333333333333,0.19047619047619047,0.7142857142857143,0.09523809523809523,1.380952380952381,0,2.9523809523809526,-27,1,0,ACTIVE,1629646.0,23,nan,0,-,0,nan,nan,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,SAS,115,109,,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,6,nan,nan,115-109,Final,0.0
Charlie Brown Jr.,PHI,1629718,9,6,3,0.667,15.792407407407406,0.8888888888888888,3.3333333333333335,0.267,0.1111111111111111,0.8888888888888888,0.125,0.7777777777777778,0.8888888888888888,0.875,1.4444444444444444,1.7777777777777777,3.2222222222222223,0.4444444444444444,0.4444444444444444,0.7777777777777778,0.3333333333333333,0.4444444444444444,1.4444444444444444,0,2.6666666666666665,14,0,0,ACTIVE,1629718.0,16,SF,1,-,1,nan,nan,1,0,1,6,3,0.5,0,2.0,2,0,1,1,1.0,69,27.117333333333335,67,-2,7,2,6,2,1,3,4,2,0,0,0.0,0,6,3,0.5,SAS,115,109,,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,6,nan,nan,115-109,Final,7.0
Furkan Korkmaz,PHI,1627788,42,25,17,0.595,24.125833333333333,3.3333333333333335,8.452380952380953,0.394,1.4047619047619047,4.761904761904762,0.295,1.0476190476190477,1.2619047619047619,0.83,0.30952380952380953,2.8095238095238093,3.119047619047619,2.380952380952381,0.8333333333333334,0.6190476190476191,0.11904761904761904,0.2857142857142857,1.0,1,9.119047619047619,19,1,0,ACTIVE,1627788.0,30,SG,1,-,1,nan,nan,3,1,1,13,7,0.538461538461538,0,0.0,2,0,0,0,0.0,86,36.5165,92,6,17,0,8,0,4,0,4,0,5,3,0.6,2,8,4,0.5,SAS,115,109,,0.0,2022-01-24 02:37,Base Set,Common,2,3 Pointer,2021-03-17 23:00:00+00:00,Philadelphia 76ers,12000,11163.0,0.0,593.0,244.0,0.0,12.0,16,0.0,-5.88,-20.0,361.0,True,False,False,False,VISIBLE,49778ceb-6c0e-4e2b-9ce0-fef4c6c8d612,208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9,https://nbatopshot.com/listings/p2p/208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9+49778ceb-6c0e-4e2b-9ce0-fef4c6c8d612,Base Set,Common,2,3 Pointer,12000,16,0.0,6,Base Set-Common-2-3 Pointer,Base Set-Common-2-3 Pointer,115-109,Final,17.0
Georges Niang,PHI,1627777,42,26,16,0.619,23.07293650793651,3.380952380952381,7.880952380952381,0.429,1.9285714285714286,5.0,0.386,0.8571428571428571,0.9761904761904762,0.878,0.38095238095238093,2.357142857142857,2.738095238095238,1.3571428571428572,0.6904761904761905,0.5,0.19047619047619047,0.4523809523809524,2.5952380952380953,0,9.547619047619047,68,0,0,ACTIVE,1627777.0,20,nan,0,-,1,nan,nan,1,0,0,5,1,0.2,0,0.0,0,0,0,0,0.0,51,23.85,54,3,3,0,0,0,3,1,4,0,3,1,0.333333333333333,0,2,0,0.0,SAS,115,109,,0.0,2022-01-24 02:35,Base Set,Common,2,3 Pointer,2021-02-23 02:00:00+00:00,Utah Jazz,12000,10898.0,0.0,730.0,372.0,0.0,12.0,13,0.0,-7.14,-7.14,356.0,True,False,False,False,VISIBLE,cdcc7dad-3a7e-4db3-af14-add10c463ae5,208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9,https://nbatopshot.com/listings/p2p/208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9+cdcc7dad-3a7e-4db3-af14-add10c463ae5,Base Set,Common,2,3 Pointer,12000,13,0.0,6,Base Set-Common-2-3 Pointer,Base Set-Common-2-3 Pointer,115-109,Final,3.0
Isaiah Joe,PHI,1630198,31,17,14,0.548,12.519032258064515,1.2580645161290323,3.7096774193548385,0.339,0.8709677419354839,2.806451612903226,0.31,0.5806451612903226,0.6129032258064516,0.947,0.12903225806451613,1.064516129032258,1.1935483870967742,0.7096774193548387,0.25806451612903225,0.2903225806451613,0.06451612903225806,0.12903225806451613,0.9354838709677419,0,3.967741935483871,-10,0,0,ACTIVE,1630198.0,7,nan,0,-,1,nan,nan,0,0,0,4,2,0.5,0,1.0,5,0,3,3,1.0,52,26.681833333333334,59,7,8,0,0,0,1,0,1,1,2,1,0.5,0,2,1,0.5,SAS,115,109,,0.0,2022-01-24 02:37,Base Set,Common,2,Jump Shot,2020-12-28 00:30:00+00:00,Philadelphia 76ers,4000,3724.0,0.0,199.0,77.0,0.0,12.0,65,3.17,4.84,0.0,211.0,True,True,True,True,VISIBLE,872c5466-c213-4ee3-8a56-9952cc41205f,208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9,https://nbatopshot.com/listings/p2p/208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9+872c5466-c213-4ee3-8a56-9952cc41205f,Base Set,Common,2,Jump Shot,4000,65,3.17,6,Base Set-Common-2-Jump Shot,Base Set-Common-2-Jump Shot,115-109,Final,8.0
Jaden Springer,PHI,1630531,2,2,0,1.0,2.816666666666667,0.5,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,1.0,0.0,0.5,0.0,1.0,0.0,0.0,0,1.0,-8,0,0,ACTIVE,1630531.0,11,nan,0,-,0,nan,nan,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,SAS,115,109,,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,6,nan,nan,115-109,Final,0.0
Joel Embiid,PHI,203954,35,24,11,0.686,32.81485714285714,9.342857142857143,18.742857142857144,0.498,1.3142857142857143,3.3714285714285714,0.39,8.657142857142857,10.628571428571428,0.815,2.0,8.685714285714285,10.685714285714285,4.257142857142857,2.914285714285714,1.0,1.3714285714285714,1.1428571428571428,2.5714285714285716,8,28.65714285714286,172,19,1,ACTIVE,203954.0,21,C,1,-,1,nan,nan,6,1,2,32,16,0.5,0,4.0,2,0,6,5,0.833333333333334,75,31.666666666666668,83,8,38,3,20,4,9,3,12,0,3,1,0.333333333333333,1,29,15,0.517241379310345,SAS,115,109,,0.0,2022-01-24 02:38,Base Set,Common,2,Jump Shot,2021-02-20 00:30:00+00:00,Philadelphia 76ers,40000,33968.0,0.0,3400.0,2637.0,0.0,12.0,14,-6.67,27.27,100.0,885.0,False,False,False,False,VISIBLE,c9e5350f-3227-4514-a813-8321542db9f2,208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9,https://nbatopshot.com/listings/p2p/208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9+c9e5350f-3227-4514-a813-8321542db9f2,Throwdowns,Rare,2,Dunk,1800,212,1.92,6,Base Set-Common-2-Jump Shot,Throwdowns-Rare-2-Dunk,115-109,Final,38.0
Myles Powell,PHI,1629619,9,7,2,0.778,5.133333333333334,0.5555555555555556,1.7777777777777777,0.313,0.1111111111111111,0.5555555555555556,0.2,0.2222222222222222,0.2222222222222222,1.0,0.1111111111111111,0.4444444444444444,0.5555555555555556,0.3333333333333333,0.3333333333333333,0.1111111111111111,0.0,0.1111111111111111,0.6666666666666666,0,1.4444444444444444,-13,0,0,ACTIVE,1629619.0,5,nan,0,-,0,nan,nan,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,SAS,115,109,,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,6,nan,nan,115-109,Final,0.0
Tobias Harris,PHI,202699,37,21,16,0.568,34.98585585585586,6.918918918918919,15.0,0.461,1.135135135135135,3.6216216216216215,0.313,3.2432432432432434,3.810810810810811,0.851,1.135135135135135,6.27027027027027,7.405405405405405,3.810810810810811,1.6216216216216217,0.6486486486486487,0.5945945945945946,1.2432432432432432,2.081081081081081,2,18.216216216216218,38,6,1,ACTIVE,202699.0,12,PF,1,-,1,nan,nan,5,0,1,13,6,0.461538461538462,0,4.0,3,0,6,6,1.0,81,36.100833333333334,84,3,18,4,10,4,9,2,11,1,1,0,0.0,1,12,6,0.5,SAS,115,109,,0.0,2022-01-24 03:00,Base Set,Common,3,Layup,2021-10-30 23:30:00+00:00,Philadelphia 76ers,60000,35332.0,0.0,11985.0,14055.0,0.0,2.0,3,0.0,0.0,0.0,2858.0,nan,nan,nan,nan,VISIBLE,cba0cf7d-e0a5-40f1-a16e-7c67a7f32278,e7b9646c-9997-46c8-909f-2a2b67389023,https://nbatopshot.com/listings/p2p/e7b9646c-9997-46c8-909f-2a2b67389023+cba0cf7d-e0a5-40f1-a16e-7c67a7f32278,Metallic Gold LE,Rare,2,Layup,499,174,0.0,6,Base Set-Common-3-Layup,Metallic Gold LE-Rare-2-Layup,115-109,Final,18.0
Tyrese Maxey,PHI,1630178,39,21,18,0.538,35.31769230769231,6.256410256410256,13.41025641025641,0.467,1.4102564102564104,3.4615384615384617,0.407,2.7948717948717947,3.1794871794871793,0.879,0.38461538461538464,3.051282051282051,3.4358974358974357,4.461538461538462,1.1794871794871795,0.6666666666666666,0.5128205128205128,0.7435897435897436,2.076923076923077,2,16.71794871794872,27,0,0,ACTIVE,1630178.0,0,PG,1,-,1,nan,nan,6,0,0,14,6,0.428571428571429,1,3.0,2,0,5,5,1.0,97,41.7335,104,7,18,3,8,3,3,1,4,1,2,1,0.5,4,12,5,0.416666666666667,SAS,115,109,,0.0,2022-01-24 02:41,Base Set,Common,2,Layup,2020-12-24 00:00:00+00:00,Philadelphia 76ers,4000,3810.0,0.0,186.0,4.0,0.0,12.0,280,-6.67,-6.67,9.8,179.0,True,True,True,True,VISIBLE,6d0f4982-015d-4e5c-8e46-0e8a8f9949ac,208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9,https://nbatopshot.com/listings/p2p/208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9+6d0f4982-015d-4e5c-8e46-0e8a8f9949ac,Metallic Gold LE,Rare,2,Dunk,499,580,-1.53,6,Base Set-Common-2-Layup,Metallic Gold LE-Rare-2-Dunk,115-109,Final,18.0
Dejounte Murray,SAS,1627749,42,16,26,0.381,34.422222222222224,8.0,17.80952380952381,0.449,1.3571428571428572,4.214285714285714,0.322,1.9285714285714286,2.642857142857143,0.73,1.3333333333333333,7.142857142857143,8.476190476190476,9.0,2.4047619047619047,1.9761904761904763,0.38095238095238093,0.8095238095238095,2.0,2,19.285714285714285,19,22,9,ACTIVE,1627749.0,5,PG,1,-,1,nan,nan,12,0,0,14,6,0.428571428571429,0,5.0,2,0,10,7,0.7,99,38.433166666666665,94,-5,19,5,10,0,7,2,9,1,2,0,0.0,4,12,6,0.5,PHI,109,115,,0.0,2022-01-24 02:36,Base Set,Common,2,3 Pointer,2021-02-09 01:30:00+00:00,San Antonio Spurs,40000,36055.0,0.0,2976.0,986.0,0.0,12.0,8,0.0,0.0,0.0,844.0,False,False,False,False,VISIBLE,ef504735-3781-4831-a48d-0c71da0540ac,208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9,https://nbatopshot.com/listings/p2p/208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9+ef504735-3781-4831-a48d-0c71da0540ac,Metallic Gold LE,Rare,2,Layup,499,789,21.57,-6,Base Set-Common-2-3 Pointer,Metallic Gold LE-Rare-2-Layup,109-115,Final,19.0
Derrick White,SAS,1628401,42,17,25,0.405,30.435079365079364,5.0,11.976190476190476,0.417,1.5714285714285714,5.261904761904762,0.299,2.857142857142857,3.3333333333333335,0.857,0.5714285714285714,3.0,3.5714285714285716,5.595238095238095,1.6904761904761905,1.0952380952380953,0.9285714285714286,0.42857142857142855,2.261904761904762,3,14.428571428571429,-4,2,0,ACTIVE,1628401.0,4,SG,1,-,1,nan,nan,9,0,0,15,4,0.266666666666667,0,5.0,1,0,0,0,0.0,74,33.01683333333333,69,-5,10,0,4,0,5,2,7,1,7,2,0.28571428571428603,1,8,2,0.25,PHI,109,115,,0.0,2022-01-24 03:02,Base Set,Common,3,Layup,2021-12-13 00:00:00+00:00,San Antonio Spurs,9999,5904.0,0.0,391.0,3711.0,0.0,2.0,9,-10.0,-10.0,0.0,296.0,nan,nan,nan,nan,VISIBLE,ce0624c1-ee69-405b-89a3-9d40d99daa53,e7b9646c-9997-46c8-909f-2a2b67389023,https://nbatopshot.com/listings/p2p/e7b9646c-9997-46c8-909f-2a2b67389023+ce0624c1-ee69-405b-89a3-9d40d99daa53,Metallic Gold LE,Rare,2,Jump Shot,499,179,-0.56,-6,Base Set-Common-3-Layup,Metallic Gold LE-Rare-2-Jump Shot,109-115,Final,10.0
Devin Vassell,SAS,1630170,39,14,25,0.359,25.02179487179487,4.384615384615385,9.897435897435898,0.443,1.7435897435897436,4.9743589743589745,0.351,0.7948717948717948,1.0512820512820513,0.756,0.6410256410256411,3.58974358974359,4.230769230769231,1.3076923076923077,0.7692307692307693,0.9743589743589743,0.6923076923076923,0.38461538461538464,2.1538461538461537,1,11.307692307692308,14,1,0,ACTIVE,1630170.0,24,nan,0,-,1,nan,nan,1,0,1,12,6,0.5,0,0.0,3,0,0,0,0.0,51,20.3,44,-7,15,0,6,2,3,1,4,0,6,3,0.5,0,6,3,0.5,PHI,109,115,,0.0,2022-01-24 03:02,Base Set,Common,3,Dunk,2021-12-27 00:00:00+00:00,San Antonio Spurs,60000,11092.0,0.0,4568.0,45157.0,0.0,2.0,3,50.0,0.0,0.0,696.0,nan,nan,nan,nan,VISIBLE,d6b5f340-b0f4-49b2-b5f7-439df6274079,e7b9646c-9997-46c8-909f-2a2b67389023,https://nbatopshot.com/listings/p2p/e7b9646c-9997-46c8-909f-2a2b67389023+d6b5f340-b0f4-49b2-b5f7-439df6274079,Base Set,Common,2,3 Pointer,4000,66,-5.71,-6,Base Set-Common-3-Dunk,Base Set-Common-2-3 Pointer,109-115,Final,15.0
Doug McDermott,SAS,203926,32,13,19,0.406,24.645520833333332,4.28125,9.40625,0.455,2.125,5.1875,0.41,0.59375,0.84375,0.704,0.40625,2.03125,2.4375,1.1875,0.8125,0.21875,0.09375,0.5,1.5,0,11.28125,-39,0,0,ACTIVE,203926.0,17,PF,1,-,1,nan,nan,1,0,0,9,4,0.444444444444444,0,0.0,2,0,0,0,0.0,69,27.716666666666665,68,-1,9,0,6,0,1,0,1,2,5,1,0.2,1,4,3,0.75,PHI,109,115,,0.0,2022-01-24 02:34,Base Set,Common,2,Dunk,2021-05-02 00:00:00+00:00,Indiana Pacers,12000,9411.0,0.0,1514.0,1075.0,0.0,12.0,10,0.0,-9.09,-9.09,266.0,True,False,False,False,VISIBLE,ba486f43-051f-4ad8-84a3-f4dee499454a,208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9,https://nbatopshot.com/listings/p2p/208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9+ba486f43-051f-4ad8-84a3-f4dee499454a,Base Set,Common,2,Dunk,12000,10,0.0,-6,Base Set-Common-2-Dunk,Base Set-Common-2-Dunk,109-115,Final,9.0
Drew Eubanks,SAS,1629234,42,15,27,0.357,12.224404761904761,1.619047619047619,3.1904761904761907,0.507,0.023809523809523808,0.14285714285714285,0.167,1.2619047619047619,1.6666666666666667,0.757,1.1904761904761905,2.738095238095238,3.9285714285714284,0.9761904761904762,0.9761904761904762,0.2857142857142857,0.6190476190476191,0.38095238095238093,1.2857142857142858,1,4.523809523809524,-60,1,0,ACTIVE,1629234.0,14,nan,0,-,1,nan,nan,0,0,0,2,0,0.0,0,0.0,0,0,0,0,0.0,11,4.966666666666667,3,-8,0,0,0,0,2,2,4,0,0,0,0.0,0,2,0,0.0,PHI,109,115,,0.0,2022-01-24 03:00,Base Set,Common,3,Block,2021-11-04 00:30:00+00:00,San Antonio Spurs,60000,33015.0,0.0,14307.0,14307.0,0.0,2.0,3,0.0,0.0,0.0,2443.0,nan,nan,nan,nan,VISIBLE,a7d0dcb3-615a-471f-b957-ae25b4129f98,e7b9646c-9997-46c8-909f-2a2b67389023,https://nbatopshot.com/listings/p2p/e7b9646c-9997-46c8-909f-2a2b67389023+a7d0dcb3-615a-471f-b957-ae25b4129f98,Base Set,Common,2,Dunk,12000,6,-14.29,-6,Base Set-Common-3-Block,Base Set-Common-2-Dunk,109-115,Final,0.0
Jakob Poeltl,SAS,1627751,39,14,25,0.359,29.13508547008547,5.794871794871795,9.692307692307692,0.598,0.0,0.0,0.0,1.1794871794871795,2.6923076923076925,0.438,4.051282051282051,5.0256410256410255,9.076923076923077,2.717948717948718,1.5897435897435896,0.6923076923076923,1.641025641025641,0.6153846153846154,3.0256410256410255,2,12.76923076923077,29,16,0,ACTIVE,1627751.0,25,C,1,-,1,nan,nan,2,4,1,16,11,0.6875,0,5.0,4,0,4,3,0.75,98,39.016666666666666,97,-1,25,0,20,4,6,4,10,0,0,0,0.0,1,16,11,0.6875,PHI,109,115,,0.0,2022-01-24 02:59,Base Set,Common,3,Dunk,2021-10-27 00:30:00+00:00,San Antonio Spurs,60000,33974.0,0.0,14087.0,13493.0,0.0,2.0,3,0.0,0.0,0.0,2211.0,nan,nan,nan,nan,VISIBLE,aab69ac7-0790-4fe9-91cd-797878953e4d,e7b9646c-9997-46c8-909f-2a2b67389023,https://nbatopshot.com/listings/p2p/e7b9646c-9997-46c8-909f-2a2b67389023+aab69ac7-0790-4fe9-91cd-797878953e4d,So Fresh,Rare,1,Block,250,375,-12.59,-6,Base Set-Common-3-Dunk,So Fresh-Rare-1-Block,109-115,Final,25.0
Jock Landale,SAS,1629111,29,12,17,0.414,10.276494252873563,1.793103448275862,3.5172413793103448,0.51,0.5517241379310345,1.4827586206896552,0.372,0.6896551724137931,0.7931034482758621,0.87,1.2413793103448276,1.0689655172413792,2.310344827586207,1.0,0.6896551724137931,0.1724137931034483,0.3793103448275862,0.3103448275862069,0.8620689655172413,0,4.827586206896552,9,1,0,ACTIVE,1629111.0,34,nan,0,-,1,nan,nan,0,0,0,2,0,0.0,0,0.0,0,0,0,0,0.0,6,4.016666666666667,9,3,0,0,0,0,1,0,1,0,2,0,0.0,0,0,0,0.0,PHI,109,115,,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-6,nan,nan,109-115,Final,0.0
Juancho Hernangomez,SAS,1627823,1,0,1,0.0,1.7166666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0,-3,0,0,ACTIVE,1627823.0,41,nan,0,-,0,nan,nan,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,PHI,109,115,,0.0,2022-01-24 02:36,Base Set,Common,2,Layup,2021-01-06 02:00:00+00:00,Minnesota Timberwolves,12000,11227.0,0.0,584.0,190.0,0.0,12.0,23,4.55,-8.0,21.05,308.0,True,False,False,False,VISIBLE,9aa07a11-ab53-48e3-8b59-0520cb32a624,208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9,https://nbatopshot.com/listings/p2p/208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9+9aa07a11-ab53-48e3-8b59-0520cb32a624,Base Set,Common,2,Layup,12000,23,4.55,-6,Base Set-Common-2-Layup,Base Set-Common-2-Layup,109-115,Final,0.0
Keita Bates-Diop,SAS,1628966,39,14,25,0.359,17.270213675213675,2.2564102564102564,4.564102564102564,0.494,0.3333333333333333,1.0512820512820513,0.317,0.7435897435897436,1.0769230769230769,0.69,1.1794871794871795,3.051282051282051,4.230769230769231,0.6410256410256411,0.7435897435897436,0.4358974358974359,0.3333333333333333,0.4358974358974359,1.0256410256410255,0,5.589743589743589,18,0,0,ACTIVE,1628966.0,31,nan,0,-,1,nan,nan,0,0,0,2,0,0.0,0,0.0,1,0,0,0,0.0,30,14.583333333333334,29,-1,0,0,0,0,1,1,2,0,1,0,0.0,0,1,0,0.0,PHI,109,115,,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-6,nan,nan,109-115,Final,0.0
Keldon Johnson,SAS,1629640,43,16,27,0.372,30.698488372093024,5.558139534883721,12.023255813953488,0.462,1.7209302325581395,3.883720930232558,0.443,2.0232558139534884,2.86046511627907,0.707,1.0232558139534884,5.209302325581396,6.232558139534884,1.6744186046511629,1.302325581395349,0.6976744186046512,0.13953488372093023,1.0232558139534884,1.813953488372093,2,14.86046511627907,-3,5,0,ACTIVE,1629640.0,3,SF,1,-,1,nan,nan,3,1,0,7,5,0.714285714285714,0,4.0,1,0,8,5,0.625,85,33.416666666666664,80,-5,17,10,6,0,3,0,3,0,3,2,0.666666666666666,0,4,3,0.75,PHI,109,115,,0.0,2022-01-24 03:00,Base Set,Common,3,Dunk,2021-11-01 23:00:00+00:00,San Antonio Spurs,60000,35481.0,0.0,11842.0,13926.0,0.0,2.0,3,0.0,0.0,0.0,2243.0,nan,nan,nan,nan,VISIBLE,945cda97-c19a-4865-9da7-dcca7245c24a,e7b9646c-9997-46c8-909f-2a2b67389023,https://nbatopshot.com/listings/p2p/e7b9646c-9997-46c8-909f-2a2b67389023+945cda97-c19a-4865-9da7-dcca7245c24a,Throwdowns,Rare,2,Dunk,1800,88,0.0,-6,Base Set-Common-3-Dunk,Throwdowns-Rare-2-Dunk,109-115,Final,17.0
Lonnie Walker IV,SAS,1629022,43,16,27,0.372,22.760387596899225,4.093023255813954,10.511627906976743,0.389,1.4651162790697674,4.906976744186046,0.299,1.5348837209302326,1.8604651162790697,0.825,0.18604651162790697,2.4651162790697674,2.6511627906976742,2.3255813953488373,1.0232558139534884,0.627906976744186,0.3023255813953488,0.3488372093023256,1.372093023255814,1,11.186046511627907,-33,0,0,ACTIVE,1629022.0,1,nan,0,-,1,nan,nan,2,0,1,10,6,0.6,0,0.0,1,0,0,0,0.0,52,24.533333333333335,52,0,14,2,8,0,2,0,2,0,4,2,0.5,1,6,4,0.666666666666666,PHI,109,115,,0.0,2022-01-24 03:02,Base Set,Common,3,Layup,2021-11-17 03:30:00+00:00,San Antonio Spurs,60000,29913.0,0.0,14114.0,17644.0,0.0,2.0,3,0.0,0.0,0.0,2318.0,nan,nan,nan,nan,VISIBLE,03104513-d1aa-466c-b03f-7ca1825e16a0,e7b9646c-9997-46c8-909f-2a2b67389023,https://nbatopshot.com/listings/p2p/e7b9646c-9997-46c8-909f-2a2b67389023+03104513-d1aa-466c-b03f-7ca1825e16a0,Metallic Gold LE,Rare,2,Layup,499,119,0.0,-6,Base Set-Common-3-Layup,Metallic Gold LE-Rare-2-Layup,109-115,Final,14.0
Thaddeus Young,SAS,201152,24,9,15,0.375,13.915625,2.7083333333333335,4.833333333333333,0.56,0.0,0.125,0.0,0.375,0.8333333333333334,0.45,1.4166666666666667,2.0,3.4166666666666665,2.2916666666666665,1.0833333333333333,0.8333333333333334,0.2916666666666667,0.375,1.4166666666666667,0,5.791666666666667,-11,0,0,ACTIVE,201152.0,30,nan,0,-,0,nan,nan,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,PHI,109,115,,0.0,2022-01-24 02:39,Base Set,Common,2,Dunk,2021-01-26 02:00:00+00:00,Chicago Bulls,40000,35319.0,0.0,3540.0,1167.0,0.0,12.0,5,25.0,0.0,25.0,2431.0,False,False,False,False,VISIBLE,620a2ccb-cb71-4c25-a324-5d8df3d9bd29,208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9,https://nbatopshot.com/listings/p2p/208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9+620a2ccb-cb71-4c25-a324-5d8df3d9bd29,Metallic Gold LE,Rare,1,Dunk,299,180,0.0,-6,Base Set-Common-2-Dunk,Metallic Gold LE-Rare-1-Dunk,109-115,Final,0.0
