name,team,game_id,player_id_avg,gp,w,l,w_pct,min_avg,fgm_avg,fga_avg,fg_pct_avg,fg3m_avg,fg3a_avg,fg3_pct_avg,ftm_avg,fta_avg,ft_pct_avg,oreb_avg,dreb_avg,reb_avg,ast_avg,tov_avg,stl_avg,blk_avg,blka,pf_avg,pfd,pts_avg,plus_minus_avg,dd2,td3,opp_avg,game_id_avg,awayorhome,player_id_prev,gp_prev,w_prev,l_prev,w_pct_prev,min_prev,fgm_prev,fga_prev,fg_pct_prev,fg3m_prev,fg3a_prev,fg3_pct_prev,ftm_prev,fta_prev,ft_pct_prev,oreb_prev,dreb_prev,reb_prev,ast_prev,tov_prev,stl_prev,blk_prev,blka_prev,pf_prev,pfd_prev,pts_prev,plus_minus_prev,dd2_prev,td3_prev,game_id_prev,status,player_id,jersey_num,position,starter,on_court,played,notplayingreason,notplayingdescription,ast,blk,blkr,fga,fgm,fg_pct,pfoff,foulsdrawn,pf,pftech,fta,ftm,ft_pct,minus,min,plus,plus_minus,pts,pts_fastbreak,pts_paint,pts_2nd_chance,dreb,oreb,reb,stl,fg3a,fg3m,fg3_pct,tov,fg2a,fg2m,fg2_pct,opp,date_updated_est,set_easy,tier_easy,series_easy,play_easy,date_moment,team_TS,count_easy,owned,unique_owners,in_packs,minted,ts_held,cs,low_ask_easy,4hchange_easy,24h,7d,listings,tsd,rookie_premiere,rookie_mint,rookie_year,edition_state,play_id,set_id,ts_link,4hchange_hard,count_hard,low_ask_hard,play_hard,series_hard,set_hard,tier_hard,injury_updated,injury_status,away_id,away_score,away_team,game_clock,game_status,home_id,home_score,home_team,period,start_time,easy_moment,hard_moment,score,differential,reb_proj
De'Anthony Melton,MEM,0022100749,1629001.0,42.0,27.0,15.0,0.643,23.053214285714287,3.5476190476190474,9.166666666666666,0.387,1.5,4.666666666666667,0.321,1.1428571428571428,1.6428571428571428,0.696,1.0238095238095237,3.4523809523809526,4.476190476190476,2.7857142857142856,1.5,1.6428571428571428,0.5714285714285714,0.47619047619047616,1.8571428571428572,1,9.738095238095237,125.0,0.0,0.0,WAS,0022100749,home,1629001.0,1.0,1.0,0.0,1.0,27.9,5.0,9.0,0.556,3.0,6.0,0.5,0.0,0.0,0.0,2.0,7.0,9.0,6.0,1.0,2.0,1.0,0.0,0.0,1.0,13.0,17.0,0.0,0.0,0022100740,ACTIVE,1629001.0,0,nan,Bench,-,1,nan,nan,1,1,2,18,5,0.277777777777778,0,0.0,1,0,0,0,0.0,59,26.916666666666668,61,2,13,8,4,0,5,2,7,2,8,3,0.375,1,10,2,0.2,WAS,2022-01-30 00:02,Base Set,Common,3,Dunk,2021-12-10 01:00:00+00:00,Memphis Grizzlies,60000,24478.0,0.0,6351.0,32616.0,0.0,2.0,3,0.00%,0.0,0.0,1639.0,nan,nan,nan,nan,VISIBLE,e167dac3-5f18-4eec-9fb2-81d62f70876b,e7b9646c-9997-46c8-909f-2a2b67389023,https://nbatopshot.com/listings/p2p/e7b9646c-9997-46c8-909f-2a2b67389023+e167dac3-5f18-4eec-9fb2-81d62f70876b,16.67%,12000,14,Dunk,2,Base Set,Common,nan,nan,1610612764,95,WAS,,Final,1610612763,115,MEM,4,2022-01-29 20:00:00-05:00,Base Set-Common-3-Dunk,Base Set-Common-2-Dunk,95-115,-20.0,4.476190476190476
Desmond Bane,MEM,0022100749,1630217.0,47.0,32.0,15.0,0.681,29.996879432624112,6.702127659574468,14.319148936170214,0.468,2.851063829787234,6.808510638297872,0.419,1.4893617021276595,1.6808510638297873,0.886,0.5106382978723404,3.8297872340425534,4.340425531914893,2.425531914893617,1.5106382978723405,1.0851063829787233,0.44680851063829785,0.8085106382978723,2.425531914893617,1,17.74468085106383,133.0,0.0,0.0,WAS,0022100749,home,1630217.0,1.0,1.0,0.0,1.0,30.416666666666668,6.0,14.0,0.429,2.0,5.0,0.4,3.0,4.0,0.75,0.0,2.0,2.0,3.0,1.0,1.0,0.0,1.0,3.0,2.0,17.0,-7.0,0.0,0.0,0022100740,ACTIVE,1630217.0,22,SG,Starter,-,1,nan,nan,4,1,0,17,8,0.470588235294118,0,0.0,4,0,1,1,1.0,59,29.1,70,11,19,5,6,5,0,1,1,0,7,2,0.28571428571428603,2,10,6,0.6,WAS,2022-01-30 00:01,Base Set,Common,3,Dunk,2021-12-05 01:30:00+00:00,Memphis Grizzlies,60000,21440.0,0.0,3321.0,35640.0,0.0,2.0,6,0.00%,0.0,20.0,713.0,nan,nan,nan,nan,VISIBLE,f9d95cc9-abb4-4706-8465-c22a55678df3,e7b9646c-9997-46c8-909f-2a2b67389023,https://nbatopshot.com/listings/p2p/e7b9646c-9997-46c8-909f-2a2b67389023+f9d95cc9-abb4-4706-8465-c22a55678df3,2.15%,4000,190,3 Pointer,2,Base Set,Common,nan,nan,1610612764,95,WAS,,Final,1610612763,115,MEM,4,2022-01-29 20:00:00-05:00,Base Set-Common-3-Dunk,Base Set-Common-2-3 Pointer,95-115,-20.0,4.340425531914893
Dillon Brooks,MEM,0022100749,1628415.0,21.0,13.0,8.0,0.619,27.93142857142857,6.904761904761905,16.19047619047619,0.426,1.5714285714285714,4.809523809523809,0.327,3.0476190476190474,3.4285714285714284,0.889,0.8095238095238095,2.4761904761904763,3.2857142857142856,2.7142857142857144,1.7619047619047619,1.2857142857142858,0.19047619047619047,1.0476190476190477,3.2857142857142856,3,18.428571428571427,108.0,0.0,0.0,WAS,0022100749,home,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,INACTIVE,1628415.0,24,nan,Bench,-,0,INACTIVE_INJURY,Left Ankle; Sprain,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,WAS,2022-01-29 23:42,Base Set,Common,3,Layup,2021-12-01 00:30:00+00:00,Memphis Grizzlies,9999,6343.0,0.0,1090.0,2594.0,0.0,2.0,6,0.00%,0.0,0.0,352.0,nan,nan,nan,nan,VISIBLE,b6a708f3-0e15-44aa-b7c3-e0fe4288e3ee,e7b9646c-9997-46c8-909f-2a2b67389023,https://nbatopshot.com/listings/p2p/e7b9646c-9997-46c8-909f-2a2b67389023+b6a708f3-0e15-44aa-b7c3-e0fe4288e3ee,0.00%,3999,42,Assist,1,Base Set,Common,"Mon, Jan 10",INJ - exp. back Feb 12,1610612764,95,WAS,,Final,1610612763,115,MEM,4,2022-01-29 20:00:00-05:00,Base Set-Common-3-Layup,Base Set-Common-1-Assist,95-115,-20.0,3.2857142857142856
Ja Morant,MEM,0022100749,1629630.0,38.0,23.0,15.0,0.605,33.08052631578947,9.605263157894736,19.68421052631579,0.488,1.5789473684210527,4.421052631578948,0.357,5.078947368421052,6.631578947368421,0.766,1.4736842105263157,4.578947368421052,6.052631578947368,6.973684210526316,3.3947368421052633,1.2894736842105263,0.39473684210526316,1.6842105263157894,1.394736842105263,5,25.86842105263158,57.0,8.0,1.0,WAS,0022100749,home,1629630.0,1.0,1.0,0.0,1.0,36.05,10.0,22.0,0.455,2.0,6.0,0.333,8.0,13.0,0.615,2.0,8.0,10.0,10.0,6.0,1.0,1.0,0.0,2.0,8.0,30.0,9.0,1.0,1.0,0022100740,ACTIVE,1629630.0,12,PG,Starter,-,1,nan,nan,2,0,1,27,15,0.555555555555556,0,1.0,1,1,0,0,0.0,71,34.266666666666666,83,12,34,4,22,6,2,1,3,1,8,4,0.5,1,19,11,0.578947368421053,WAS,2022-01-29 23:37,Base Set,Common,2,Layup,2021-01-31 01:30:00+00:00,Memphis Grizzlies,35000,32895.0,0.0,1671.0,435.0,0.0,12.0,16,-5.88%,-5.88,6.67,1276.0,False,False,False,False,VISIBLE,822f0c4f-1801-4c25-a5ee-b81bf1910e51,208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9,https://nbatopshot.com/listings/p2p/208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9+822f0c4f-1801-4c25-a5ee-b81bf1910e51,6.63%,1000,3199,Dunk,1,Base Set,Common,nan,nan,1610612764,95,WAS,,Final,1610612763,115,MEM,4,2022-01-29 20:00:00-05:00,Base Set-Common-2-Layup,Base Set-Common-1-Dunk,95-115,-20.0,6.052631578947368
Jaren Jackson Jr.,MEM,0022100749,1628991.0,50.0,33.0,17.0,0.66,27.823633333333333,5.7,13.58,0.42,1.7,5.4,0.315,3.4,4.24,0.802,1.34,4.4,5.74,1.06,1.8,1.0,2.32,1.28,3.42,3,16.5,171.0,3.0,0.0,WAS,0022100749,home,1628991.0,1.0,1.0,0.0,1.0,30.416666666666668,8.0,11.0,0.727,1.0,2.0,0.5,1.0,1.0,1.0,0.0,5.0,5.0,3.0,2.0,2.0,6.0,1.0,5.0,2.0,18.0,-7.0,0.0,0.0,0022100740,ACTIVE,1628991.0,13,PF,Starter,-,1,nan,nan,2,2,0,10,3,0.3,1,4.0,4,0,3,3,1.0,46,22.683333333333334,57,11,10,0,4,5,6,1,7,2,2,1,0.5,2,8,2,0.25,WAS,2022-01-30 00:02,Base Set,Common,3,Dunk,2021-12-01 00:30:00+00:00,Memphis Grizzlies,60000,29344.0,0.0,9436.0,24511.0,0.0,2.0,3,0.00%,0.0,0.0,1642.0,nan,nan,nan,nan,VISIBLE,bf4fa747-abfc-4b3a-b252-94fc38622a85,e7b9646c-9997-46c8-909f-2a2b67389023,https://nbatopshot.com/listings/p2p/e7b9646c-9997-46c8-909f-2a2b67389023+bf4fa747-abfc-4b3a-b252-94fc38622a85,-1.47%,3999,134,Dunk,1,Base Set,Common,nan,nan,1610612764,95,WAS,,Final,1610612763,115,MEM,4,2022-01-29 20:00:00-05:00,Base Set-Common-3-Dunk,Base Set-Common-1-Dunk,95-115,-20.0,5.74
Jarrett Culver,MEM,0022100749,1629633.0,22.0,15.0,7.0,0.682,10.174166666666666,1.6363636363636365,3.909090909090909,0.419,0.36363636363636365,1.2727272727272727,0.286,0.4090909090909091,0.8636363636363636,0.474,0.36363636363636365,1.3181818181818181,1.6818181818181819,1.0909090909090908,0.45454545454545453,0.6363636363636364,0.09090909090909091,0.3181818181818182,1.1818181818181819,0,4.045454545454546,29.0,0.0,0.0,WAS,0022100749,home,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,ACTIVE,1629633.0,23,nan,Bench,-,1,nan,nan,0,1,0,0,0,0.0,0,1.0,0,0,2,2,1.0,2,1.5833333333333335,4,2,2,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,WAS,2022-01-29 23:40,Base Set,Common,2,Dunk,2020-12-28 03:00:00+00:00,Minnesota Timberwolves,15000,14422.0,0.0,578.0,14.0,0.0,12.0,19,0.00%,5.56,5.56,1267.0,False,False,False,False,VISIBLE,d6cfa9e3-545e-40b9-85db-3d004903e722,208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9,https://nbatopshot.com/listings/p2p/208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9+d6cfa9e3-545e-40b9-85db-3d004903e722,0.00%,3999,58,Dunk,1,Base Set,Common,nan,nan,1610612764,95,WAS,,Final,1610612763,115,MEM,4,2022-01-29 20:00:00-05:00,Base Set-Common-2-Dunk,Base Set-Common-1-Dunk,95-115,-20.0,1.6818181818181819
John Konchar,MEM,0022100749,1629723.0,43.0,28.0,15.0,0.651,18.269961240310078,1.8372093023255813,3.5813953488372094,0.513,0.6976744186046512,1.6511627906976745,0.423,0.4186046511627907,0.6744186046511628,0.621,1.2325581395348837,3.2325581395348837,4.465116279069767,1.3953488372093024,0.4418604651162791,0.7441860465116279,0.3023255813953488,0.09302325581395349,1.255813953488372,0,4.790697674418604,4.0,2.0,0.0,WAS,0022100749,home,1629723.0,1.0,1.0,0.0,1.0,22.35,1.0,1.0,1.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,4.0,4.0,1.0,0.0,2.0,0.0,0.0,2.0,1.0,4.0,9.0,0.0,0.0,0022100740,ACTIVE,1629723.0,46,SF,Starter,-,1,nan,nan,5,0,0,5,2,0.4,0,2.0,3,0,4,2,0.5,57,33.233333333333334,86,29,7,0,2,5,8,2,10,1,3,1,0.333333333333333,1,2,1,0.5,WAS,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1610612764,95,WAS,,Final,1610612763,115,MEM,4,2022-01-29 20:00:00-05:00,nan,nan,95-115,-20.0,4.465116279069767
Jon Teske,MEM,0022100749,1630257.0,3.0,3.0,0.0,1.0,2.5805555555555553,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0,0.0,-3.0,0.0,0.0,WAS,0022100749,home,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,None,-,nan,nan,nan,0,0,0,0,0,nan,0,nan,0,0,0,0,nan,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,nan,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1610612764,95,WAS,,Final,1610612763,115,MEM,4,2022-01-29 20:00:00-05:00,nan,nan,95-115,-20.0,0.6666666666666666
Killian Tillie,MEM,0022100749,1629681.0,30.0,21.0,9.0,0.7,13.606944444444444,1.3333333333333333,3.7333333333333334,0.357,0.8,2.433333333333333,0.329,0.16666666666666666,0.26666666666666666,0.625,0.6333333333333333,1.1333333333333333,1.7666666666666666,0.6333333333333333,0.36666666666666664,0.7333333333333333,0.43333333333333335,0.3,1.6333333333333333,0,3.6333333333333333,59.0,0.0,0.0,WAS,0022100749,home,1629681.0,1.0,1.0,0.0,1.0,16.15,2.0,4.0,0.5,1.0,3.0,0.333,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,5.0,14.0,0.0,0.0,0022100740,ACTIVE,1629681.0,35,nan,Bench,-,1,nan,nan,1,1,0,3,2,0.666666666666666,0,0.0,3,0,0,0,0.0,33,15.733333333333333,33,0,6,0,0,3,1,0,1,1,3,2,0.666666666666666,0,0,0,0.0,WAS,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1610612764,95,WAS,,Final,1610612763,115,MEM,4,2022-01-29 20:00:00-05:00,nan,nan,95-115,-20.0,1.7666666666666666
Kyle Anderson,MEM,0022100749,203937.0,38.0,24.0,14.0,0.632,22.448070175438595,3.236842105263158,7.421052631578948,0.436,0.6842105263157895,1.9473684210526316,0.351,1.0263157894736843,1.5526315789473684,0.661,0.9210526315789473,4.368421052631579,5.2894736842105265,2.6052631578947367,1.0789473684210527,1.105263157894737,0.6052631578947368,0.3684210526315789,1.5,1,8.18421052631579,-67.0,1.0,0.0,WAS,0022100749,home,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,ACTIVE,203937.0,1,nan,Bench,-,1,nan,nan,4,0,0,5,2,0.4,0,2.0,0,0,0,0,0.0,46,23.433333333333334,51,5,4,0,4,2,7,2,9,0,0,0,0.0,0,5,2,0.4,WAS,2022-01-29 23:39,Base Set,Common,2,Dunk,2021-02-02 01:30:00+00:00,Memphis Grizzlies,40000,34975.0,0.0,3827.0,1599.0,0.0,12.0,4,0.00%,0.0,0.0,2716.0,False,False,False,False,VISIBLE,a3cd9d63-7ca6-41c6-b8ee-a10733d02a96,208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9,https://nbatopshot.com/listings/p2p/208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9+a3cd9d63-7ca6-41c6-b8ee-a10733d02a96,0.00%,99,2125,Layup,2,Holo Icon,Legendary,nan,nan,1610612764,95,WAS,,Final,1610612763,115,MEM,4,2022-01-29 20:00:00-05:00,Base Set-Common-2-Dunk,Holo Icon-Legendary-2-Layup,95-115,-20.0,5.2894736842105265
Sam Merrill,MEM,0022100749,1630241.0,6.0,2.0,4.0,0.333,9.63888888888889,1.3333333333333333,4.0,0.333,1.1666666666666667,3.8333333333333335,0.304,0.3333333333333333,0.6666666666666666,0.5,0.16666666666666666,1.0,1.1666666666666667,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.5,0,4.166666666666667,-9.0,0.0,0.0,WAS,0022100749,home,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,None,-,nan,nan,nan,0,0,0,0,0,nan,0,nan,0,0,0,0,nan,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,nan,0,0,0,nan,nan,2022-01-29 23:40,Base Set,Common,2,3 Pointer,2020-12-30 00:30:00+00:00,Milwaukee Bucks,12000,11589.0,0.0,411.0,0.0,0.0,12.0,23,9.52%,9.52,4.55,786.0,True,False,True,True,VISIBLE,7c754c43-7982-4e0c-b105-6dbb358d0a2b,208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9,https://nbatopshot.com/listings/p2p/208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9+7c754c43-7982-4e0c-b105-6dbb358d0a2b,9.52%,12000,23,3 Pointer,2,Base Set,Common,nan,nan,1610612764,95,WAS,,Final,1610612763,115,MEM,4,2022-01-29 20:00:00-05:00,Base Set-Common-2-3 Pointer,Base Set-Common-2-3 Pointer,95-115,-20.0,1.1666666666666667
Santi Aldama,MEM,0022100749,1630583.0,26.0,16.0,10.0,0.615,10.579102564102564,1.4230769230769231,3.730769230769231,0.381,0.15384615384615385,1.5,0.103,0.46153846153846156,0.7692307692307693,0.6,0.8846153846153846,1.5384615384615385,2.423076923076923,0.5384615384615384,0.3076923076923077,0.07692307692307693,0.2692307692307692,0.11538461538461539,0.9615384615384616,0,3.4615384615384617,17.0,1.0,0.0,WAS,0022100749,home,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,ACTIVE,1630583.0,7,nan,Bench,-,1,nan,nan,0,0,0,0,0,0.0,1,0.0,2,0,0,0,0.0,2,1.5833333333333335,4,2,0,0,0,0,1,0,1,0,0,0,0.0,1,0,0,0.0,WAS,2022-01-30 00:02,Base Set,Common,3,3 Pointer,2021-10-28 02:00:00+00:00,Memphis Grizzlies,4000,1828.0,0.0,309.0,1863.0,0.0,2.0,41,2.50%,5.13,-2.38,85.0,True,True,True,True,VISIBLE,4e561064-17ad-4364-b755-146a58a0f86b,e7b9646c-9997-46c8-909f-2a2b67389023,https://nbatopshot.com/listings/p2p/e7b9646c-9997-46c8-909f-2a2b67389023+4e561064-17ad-4364-b755-146a58a0f86b,2.50%,4000,41,3 Pointer,3,Base Set,Common,nan,nan,1610612764,95,WAS,,Final,1610612763,115,MEM,4,2022-01-29 20:00:00-05:00,Base Set-Common-3-3 Pointer,Base Set-Common-3-3 Pointer,95-115,-20.0,2.423076923076923
Shaq Buchanan,MEM,0022100749,1629783.0,2.0,2.0,0.0,1.0,4.908333333333333,0.5,2.0,0.25,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0.5,1.0,1.0,1.0,0.5,0.0,0.5,0.5,0,1.0,-2.0,0.0,0.0,WAS,0022100749,home,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,None,-,nan,nan,nan,0,0,0,0,0,nan,0,nan,0,0,0,0,nan,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,nan,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1610612764,95,WAS,,Final,1610612763,115,MEM,4,2022-01-29 20:00:00-05:00,nan,nan,95-115,-20.0,1.0
Steven Adams,MEM,0022100749,203500.0,47.0,30.0,17.0,0.638,25.830886524822695,2.4893617021276597,4.829787234042553,0.515,0.0,0.0,0.0,1.5319148936170213,2.6808510638297873,0.571,4.191489361702128,5.042553191489362,9.23404255319149,3.0,1.574468085106383,0.9574468085106383,0.574468085106383,0.6808510638297872,1.7234042553191489,2,6.51063829787234,163.0,6.0,0.0,WAS,0022100749,home,203500.0,1.0,1.0,0.0,1.0,23.826666666666668,1.0,4.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,7.0,3.0,3.0,0.0,0.0,0.0,3.0,0.0,2.0,5.0,0.0,0.0,0022100740,ACTIVE,203500.0,4,C,Starter,-,1,nan,nan,4,3,1,7,4,0.5714285714285711,0,2.0,2,0,2,2,1.0,51,28.533333333333335,76,25,10,0,8,6,5,10,15,1,0,0,0.0,1,7,4,0.5714285714285711,WAS,2022-01-29 23:35,Base Set,Common,2,Assist,2021-01-07 01:00:00+00:00,New Orleans Pelicans,40000,33716.0,0.0,3934.0,2497.0,0.0,12.0,4,0.00%,0.0,0.0,1271.0,False,False,False,False,VISIBLE,1348a132-50f2-4c46-8523-89522c35d8ef,208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9,https://nbatopshot.com/listings/p2p/208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9+1348a132-50f2-4c46-8523-89522c35d8ef,32.73%,3346,73,Assist,1,Base Set,Common,nan,nan,1610612764,95,WAS,,Final,1610612763,115,MEM,4,2022-01-29 20:00:00-05:00,Base Set-Common-2-Assist,Base Set-Common-1-Assist,95-115,-20.0,9.23404255319149
Tyrell Terry,MEM,0022100749,1630179.0,2.0,2.0,0.0,1.0,1.525,0.5,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0,1.0,-2.0,0.0,0.0,WAS,0022100749,home,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,INACTIVE,1630179.0,3,nan,Bench,-,0,INACTIVE_GLEAGUE_TWOWAY,nan,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,WAS,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1610612764,95,WAS,,Final,1610612763,115,MEM,4,2022-01-29 20:00:00-05:00,nan,nan,95-115,-20.0,0.0
Tyus Jones,MEM,0022100749,1626145.0,45.0,31.0,14.0,0.689,21.10011111111111,3.2222222222222223,6.844444444444444,0.471,0.9777777777777777,2.533333333333333,0.386,0.7777777777777778,0.8444444444444444,0.921,0.26666666666666666,2.4444444444444446,2.7111111111111112,4.2,0.7777777777777778,0.8666666666666667,0.044444444444444446,0.26666666666666666,0.4222222222222222,1,8.2,111.0,0.0,0.0,WAS,0022100749,home,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,INACTIVE,1626145.0,21,nan,Bench,-,0,INACTIVE_HEALTH_AND_SAFETY_PROTOCOLS,nan,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,WAS,2022-01-29 23:43,Base Set,Common,1,Assist,2019-12-30 01:00:00+00:00,Memphis Grizzlies,3999,3238.0,0.0,385.0,378.0,0.0,25.0,53,0.00%,-1.85,-7.02,193.0,True,False,False,False,VISIBLE,a0757a24-f9b4-47e7-90fe-3813f0671c1b,7b797690-5b53-45a7-b972-bd2d5152654a,https://nbatopshot.com/listings/p2p/7b797690-5b53-45a7-b972-bd2d5152654a+a0757a24-f9b4-47e7-90fe-3813f0671c1b,0.00%,3999,53,Assist,1,Base Set,Common,"Sat, Jan 29",INJ - exp. back Jan 31,1610612764,95,WAS,,Final,1610612763,115,MEM,4,2022-01-29 20:00:00-05:00,Base Set-Common-1-Assist,Base Set-Common-1-Assist,95-115,-20.0,2.7111111111111112
Xavier Sneed,MEM,0022100749,1630270.0,2.0,2.0,0.0,1.0,3.841666666666667,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0.5,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,-6.0,0.0,0.0,WAS,0022100749,home,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,None,-,nan,nan,nan,0,0,0,0,0,nan,0,nan,0,0,0,0,nan,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,nan,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1610612764,95,WAS,,Final,1610612763,115,MEM,4,2022-01-29 20:00:00-05:00,nan,nan,95-115,-20.0,1.0
Xavier Tillman,MEM,0022100749,1630214.0,37.0,23.0,14.0,0.622,13.651801801801803,1.8108108108108107,4.081081081081081,0.444,0.16216216216216217,0.918918918918919,0.176,0.8378378378378378,1.2972972972972974,0.646,1.2432432432432432,1.837837837837838,3.081081081081081,1.0810810810810811,0.7027027027027027,1.1081081081081081,0.3783783783783784,0.16216216216216217,1.3243243243243243,0,4.621621621621622,-40.0,0.0,0.0,WAS,0022100749,home,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,ACTIVE,1630214.0,2,nan,Bench,-,1,nan,nan,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,2,1.5833333333333335,4,2,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,WAS,2022-01-29 23:36,Base Set,Common,2,Dunk,2021-01-18 22:00:00+00:00,Memphis Grizzlies,40000,36551.0,0.0,2288.0,1194.0,0.0,12.0,5,0.00%,0.0,0.0,1778.0,False,False,True,True,VISIBLE,b682d618-5502-4ef7-a179-f60f9c542fd5,208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9,https://nbatopshot.com/listings/p2p/208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9+b682d618-5502-4ef7-a179-f60f9c542fd5,5.26%,4000,40,Dunk,2,Base Set,Common,nan,nan,1610612764,95,WAS,,Final,1610612763,115,MEM,4,2022-01-29 20:00:00-05:00,Base Set-Common-2-Dunk,Base Set-Common-2-Dunk,95-115,-20.0,3.081081081081081
