name,team,game_id,player_id_avg,gp,w,l,w_pct,min_avg,fgm_avg,fga_avg,fg_pct_avg,fg3m_avg,fg3a_avg,fg3_pct_avg,ftm_avg,fta_avg,ft_pct_avg,oreb_avg,dreb_avg,reb_avg,ast_avg,tov_avg,stl_avg,blk_avg,blka,pf_avg,pfd,pts_avg,plus_minus_avg,dd2,td3,opp_avg,game_id_avg,awayorhome,player_id_prev,gp_prev,w_prev,l_prev,w_pct_prev,min_prev,fgm_prev,fga_prev,fg_pct_prev,fg3m_prev,fg3a_prev,fg3_pct_prev,ftm_prev,fta_prev,ft_pct_prev,oreb_prev,dreb_prev,reb_prev,ast_prev,tov_prev,stl_prev,blk_prev,blka_prev,pf_prev,pfd_prev,pts_prev,plus_minus_prev,dd2_prev,td3_prev,game_id_prev,status,player_id,jersey_num,position,starter,on_court,played,notplayingreason,notplayingdescription,ast,blk,blkr,fga,fgm,fg_pct,pfoff,foulsdrawn,pf,pftech,fta,ftm,ft_pct,minus,min,plus,plus_minus,pts,pts_fastbreak,pts_paint,pts_2nd_chance,dreb,oreb,reb,stl,fg3a,fg3m,fg3_pct,tov,fg2a,fg2m,fg2_pct,opp,date_updated_est,set_easy,tier_easy,series_easy,play_easy,date_moment,team_TS,count_easy,owned,unique_owners,in_packs,minted,ts_held,cs,low_ask_easy,4hchange_easy,24h,7d,listings,tsd,rookie_premiere,rookie_mint,rookie_year,edition_state,play_id,set_id,ts_link,4hchange_hard,count_hard,low_ask_hard,play_hard,series_hard,set_hard,tier_hard,injury_updated,injury_status,away_id,away_score,away_team,game_clock,game_status,home_id,home_score,home_team,period,start_time,easy_moment,hard_moment,score,differential,reb_proj
Aleem Ford,ORL,0022100755,1630758.0,5.0,2.0,3.0,0.4,14.706,1.2,4.0,0.3,0.4,3.0,0.133,0.0,0.0,0.0,0.4,2.6,3.0,0.4,0.8,0.2,0.0,0.2,1.4,0,2.8,-35.0,0.0,0.0,DAL,0022100755,home,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,None,-,nan,nan,nan,0,0,0,0,0,nan,0,nan,0,0,0,0,nan,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,nan,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1610612742,108,DAL,,Final,1610612753,110,ORL,4,2022-01-30 19:00:00-05:00,nan,nan,108-110,-2.0,3.0
BJ Johnson,ORL,0022100755,1629168.0,4.0,2.0,2.0,0.5,16.14875,2.75,6.25,0.44,1.0,2.5,0.4,0.0,0.0,0.0,1.5,2.25,3.75,0.0,0.0,0.0,0.25,0.5,1.0,0,6.5,-12.0,0.0,0.0,DAL,0022100755,home,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,None,-,nan,nan,nan,0,0,0,0,0,nan,0,nan,0,0,0,0,nan,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,nan,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1610612742,108,DAL,,Final,1610612753,110,ORL,4,2022-01-30 19:00:00-05:00,nan,nan,108-110,-2.0,3.75
Chuma Okeke,ORL,0022100755,1629643.0,39.0,9.0,30.0,0.231,23.581410256410255,2.871794871794872,7.6923076923076925,0.373,1.3076923076923077,4.538461538461538,0.288,0.7692307692307693,0.8974358974358975,0.857,0.6153846153846154,3.948717948717949,4.564102564102564,1.3846153846153846,0.8461538461538461,1.358974358974359,0.5128205128205128,0.20512820512820512,1.358974358974359,0,7.82051282051282,-177.0,1.0,0.0,DAL,0022100755,home,1629643.0,1.0,1.0,0.0,1.0,25.05,6.0,7.0,0.857,3.0,4.0,0.75,2.0,2.0,1.0,0.0,6.0,6.0,2.0,2.0,0.0,3.0,0.0,2.0,1.0,17.0,10.0,0.0,0.0,0022100736,ACTIVE,1629643.0,3,nan,Bench,-,1,nan,nan,4,0,0,10,7,0.7,0,1.0,1,0,2,2,1.0,57,24.333333333333332,61,4,19,2,8,0,2,3,5,3,6,3,0.5,1,4,4,1.0,DAL,2022-01-31 03:07,Base Set,Common,2,Dunk,2021-04-26 23:00:00+00:00,Orlando Magic,40000,35619.0,0.0,2797.0,1622.0,0.0,12.0,5,0.00%,0.0,0.0,1159.0,False,False,True,True,VISIBLE,837ef989-3597-4dd3-a649-af9a9d9e8bf8,208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9,https://nbatopshot.com/listings/p2p/208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9+837ef989-3597-4dd3-a649-af9a9d9e8bf8,4.55%,4000,46,Jump Shot,2,Base Set,Common,nan,nan,1610612742,108,DAL,,Final,1610612753,110,ORL,4,2022-01-30 19:00:00-05:00,Base Set-Common-2-Dunk,Base Set-Common-2-Jump Shot,108-110,-2.0,4.564102564102564
Cole Anthony,ORL,0022100755,1630175.0,36.0,8.0,28.0,0.222,33.20777777777778,6.083333333333333,15.527777777777779,0.392,2.25,6.944444444444445,0.324,3.4444444444444446,4.111111111111111,0.838,0.6111111111111112,5.388888888888889,6.0,6.0,2.75,0.8611111111111112,0.3055555555555556,0.75,2.6944444444444446,3,17.86111111111111,-98.0,7.0,0.0,DAL,0022100755,home,1630175.0,1.0,1.0,0.0,1.0,36.46666666666667,4.0,15.0,0.267,0.0,5.0,0.0,4.0,5.0,0.8,1.0,5.0,6.0,9.0,4.0,1.0,0.0,2.0,2.0,6.0,12.0,12.0,0.0,0.0,0022100736,ACTIVE,1630175.0,50,SG,Starter,-,1,nan,nan,6,0,1,16,6,0.375,0,3.0,2,0,5,4,0.8,69,31.382666666666665,66,-3,16,0,12,2,3,1,4,0,6,0,0.0,2,10,6,0.6,DAL,2022-01-31 03:25,Base Set,Common,3,Layup,2021-10-25 23:30:00+00:00,Orlando Magic,60000,37841.0,0.0,10291.0,14991.0,0.0,2.0,3,0.00%,0.0,0.0,2182.0,nan,nan,nan,nan,VISIBLE,1a47fce8-e1c2-490a-8abb-15528ebb9f95,e7b9646c-9997-46c8-909f-2a2b67389023,https://nbatopshot.com/listings/p2p/e7b9646c-9997-46c8-909f-2a2b67389023+1a47fce8-e1c2-490a-8abb-15528ebb9f95,-5.88%,4000,160,Jump Shot,2,Base Set,Common,nan,nan,1610612742,108,DAL,,Final,1610612753,110,ORL,4,2022-01-30 19:00:00-05:00,Base Set-Common-3-Layup,Base Set-Common-2-Jump Shot,108-110,-2.0,6.0
Franz Wagner,ORL,0022100755,1630532.0,50.0,10.0,40.0,0.2,32.33343333333333,5.92,12.84,0.461,1.2,3.46,0.347,2.62,3.08,0.851,1.12,3.56,4.68,2.94,1.62,0.94,0.52,1.22,2.2,2,15.66,-201.0,2.0,0.0,DAL,0022100755,home,1630532.0,1.0,1.0,0.0,1.0,26.866666666666667,7.0,12.0,0.583,2.0,3.0,0.667,8.0,8.0,1.0,0.0,3.0,3.0,0.0,2.0,0.0,0.0,1.0,4.0,6.0,24.0,7.0,0.0,0.0,0022100736,ACTIVE,1630532.0,22,SF,Starter,-,1,nan,nan,3,0,0,15,9,0.6,0,4.0,3,0,0,0,0.0,69,31.483333333333334,67,-2,18,6,16,0,2,0,2,1,2,0,0.0,3,13,9,0.692307692307692,DAL,2022-01-31 03:30,Base Set,Common,3,Dunk,2021-10-21 00:30:00+00:00,Orlando Magic,4000,1938.0,0.0,314.0,1748.0,0.0,2.0,275,-3.85%,-1.43,1.85,104.0,True,True,True,True,VISIBLE,ad1b33d7-8d29-4695-9e38-c11b54a3bea9,e7b9646c-9997-46c8-909f-2a2b67389023,https://nbatopshot.com/listings/p2p/e7b9646c-9997-46c8-909f-2a2b67389023+ad1b33d7-8d29-4695-9e38-c11b54a3bea9,-3.85%,4000,275,Dunk,3,Base Set,Common,nan,nan,1610612742,108,DAL,,Final,1610612753,110,ORL,4,2022-01-30 19:00:00-05:00,Base Set-Common-3-Dunk,Base Set-Common-3-Dunk,108-110,-2.0,4.68
Freddie Gillespie,ORL,0022100755,1630273.0,9.0,1.0,8.0,0.111,13.187222222222223,1.0,2.4444444444444446,0.409,0.0,0.1111111111111111,0.0,0.3333333333333333,0.7777777777777778,0.429,1.4444444444444444,2.5555555555555554,4.0,0.5555555555555556,0.5555555555555556,0.3333333333333333,1.0,0.5555555555555556,2.0,1,2.3333333333333335,-29.0,0.0,0.0,DAL,0022100755,home,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,None,-,nan,nan,nan,0,0,0,0,0,nan,0,nan,0,0,0,0,nan,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,nan,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1610612742,108,DAL,,Final,1610612753,110,ORL,4,2022-01-30 19:00:00-05:00,nan,nan,108-110,-2.0,4.0
Gary Harris,ORL,0022100755,203914.0,42.0,7.0,35.0,0.167,29.64714285714286,4.261904761904762,9.642857142857142,0.442,1.7619047619047619,4.809523809523809,0.366,1.3095238095238095,1.5476190476190477,0.846,0.6904761904761905,1.5476190476190477,2.238095238095238,1.8571428571428572,1.1666666666666667,0.8333333333333334,0.19047619047619047,0.5714285714285714,1.9523809523809523,1,11.595238095238095,-203.0,0.0,0.0,DAL,0022100755,home,203914.0,1.0,1.0,0.0,1.0,24.983333333333334,4.0,8.0,0.5,2.0,2.0,1.0,0.0,0.0,0.0,1.0,2.0,3.0,6.0,0.0,1.0,0.0,1.0,2.0,0.0,10.0,12.0,0.0,0.0,0022100736,ACTIVE,203914.0,14,nan,Bench,-,1,nan,nan,1,0,0,5,4,0.8,0,1.0,1,0,0,0,0.0,72,27.200666666666667,68,-4,10,3,4,5,1,0,1,1,3,2,0.666666666666666,0,2,2,1.0,DAL,2022-01-31 03:29,Base Set,Common,3,Layup,2021-12-26 20:30:00+00:00,Orlando Magic,60000,20321.0,0.0,4440.0,38577.0,0.0,2.0,3,0.00%,0.0,0.0,1075.0,nan,nan,nan,nan,VISIBLE,49c48bbf-e503-46ab-838f-90671882a3e0,e7b9646c-9997-46c8-909f-2a2b67389023,https://nbatopshot.com/listings/p2p/e7b9646c-9997-46c8-909f-2a2b67389023+49c48bbf-e503-46ab-838f-90671882a3e0,0.00%,1000,92,Dunk,1,Base Set,Common,nan,nan,1610612742,108,DAL,,Final,1610612753,110,ORL,4,2022-01-30 19:00:00-05:00,Base Set-Common-3-Layup,Base Set-Common-1-Dunk,108-110,-2.0,2.238095238095238
Hassani Gravett,ORL,0022100755,1629755.0,8.0,2.0,6.0,0.25,21.386875,2.25,4.75,0.474,1.375,3.25,0.423,0.375,0.5,0.75,0.125,2.5,2.625,2.5,1.125,0.625,0.125,0.375,1.625,1,6.25,-2.0,0.0,0.0,DAL,0022100755,home,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,None,-,nan,nan,nan,0,0,0,0,0,nan,0,nan,0,0,0,0,nan,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,nan,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1610612742,108,DAL,,Final,1610612753,110,ORL,4,2022-01-30 19:00:00-05:00,nan,nan,108-110,-2.0,2.625
Ignas Brazdeikis,ORL,0022100755,1629649.0,22.0,3.0,19.0,0.136,8.923636363636364,0.9090909090909091,2.590909090909091,0.351,0.36363636363636365,1.2727272727272727,0.286,0.36363636363636365,0.45454545454545453,0.8,0.36363636363636365,1.0,1.3636363636363635,0.6818181818181818,0.2727272727272727,0.22727272727272727,0.045454545454545456,0.18181818181818182,1.0,0,2.5454545454545454,-22.0,0.0,0.0,DAL,0022100755,home,1629649.0,1.0,1.0,0.0,1.0,3.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0,0.0,0.0,0022100736,ACTIVE,1629649.0,17,nan,Bench,-,0,nan,nan,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,DAL,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1610612742,108,DAL,,Final,1610612753,110,ORL,4,2022-01-30 19:00:00-05:00,nan,nan,108-110,-2.0,1.3636363636363635
Jalen Suggs,ORL,0022100755,1630591.0,29.0,7.0,22.0,0.241,28.04235632183908,4.413793103448276,11.89655172413793,0.371,1.0689655172413792,4.206896551724138,0.254,2.7586206896551726,3.6206896551724137,0.762,0.7241379310344828,3.0344827586206895,3.7586206896551726,3.9655172413793105,3.310344827586207,1.1724137931034482,0.4482758620689655,1.103448275862069,2.9310344827586206,3,12.655172413793103,-108.0,0.0,0.0,DAL,0022100755,home,1630591.0,1.0,1.0,0.0,1.0,27.3,3.0,9.0,0.333,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,4.0,4.0,2.0,1.0,1.0,3.0,1.0,6.0,11.0,0.0,0.0,0022100736,ACTIVE,1630591.0,4,PG,Starter,-,1,nan,nan,5,1,2,10,2,0.2,0,1.0,5,0,0,0,0.0,69,32.701,75,6,5,0,0,0,1,0,1,2,5,1,0.2,3,5,1,0.2,DAL,2022-01-31 03:24,Base Set,Common,3,3 Pointer,2021-10-21 00:30:00+00:00,Orlando Magic,4000,2243.0,0.0,297.0,1460.0,0.0,2.0,240,-5.88%,-4.0,-2.04,118.0,True,True,True,True,VISIBLE,a0b9a0d9-68a2-4bf4-9121-50864daaa463,e7b9646c-9997-46c8-909f-2a2b67389023,https://nbatopshot.com/listings/p2p/e7b9646c-9997-46c8-909f-2a2b67389023+a0b9a0d9-68a2-4bf4-9121-50864daaa463,-5.88%,4000,240,3 Pointer,3,Base Set,Common,nan,nan,1610612742,108,DAL,,Final,1610612753,110,ORL,4,2022-01-30 19:00:00-05:00,Base Set-Common-3-3 Pointer,Base Set-Common-3-3 Pointer,108-110,-2.0,3.7586206896551726
Mo Bamba,ORL,0022100755,1628964.0,39.0,7.0,32.0,0.179,27.024059829059826,4.128205128205129,8.820512820512821,0.468,1.3076923076923077,3.769230769230769,0.347,0.7948717948717948,1.0512820512820513,0.756,2.230769230769231,5.948717948717949,8.179487179487179,1.4102564102564104,1.358974358974359,0.6923076923076923,2.051282051282051,0.46153846153846156,2.6923076923076925,1,10.35897435897436,-253.0,10.0,0.0,DAL,0022100755,home,1628964.0,1.0,1.0,0.0,1.0,29.7,8.0,10.0,0.8,1.0,2.0,0.5,1.0,1.0,1.0,3.0,8.0,11.0,0.0,1.0,0.0,2.0,1.0,3.0,1.0,18.0,19.0,1.0,0.0,0022100736,ACTIVE,1628964.0,5,C,Starter,-,1,nan,nan,0,0,0,6,4,0.666666666666666,0,0.0,0,0,0,0,0.0,43,24.015,48,5,10,3,4,5,6,1,7,0,4,2,0.5,1,2,2,1.0,DAL,2022-01-31 03:30,Base Set,Common,3,Dunk,2021-10-29 23:00:00+00:00,Orlando Magic,60000,36353.0,0.0,11032.0,16196.0,0.0,2.0,3,0.00%,0.0,0.0,2402.0,nan,nan,nan,nan,VISIBLE,65375d2a-9e9a-4b78-9552-ab6aff55b5ac,e7b9646c-9997-46c8-909f-2a2b67389023,https://nbatopshot.com/listings/p2p/e7b9646c-9997-46c8-909f-2a2b67389023+65375d2a-9e9a-4b78-9552-ab6aff55b5ac,14.55%,2767,63,Dunk,1,Base Set,Common,nan,nan,1610612742,108,DAL,,Final,1610612753,110,ORL,4,2022-01-30 19:00:00-05:00,Base Set-Common-3-Dunk,Base Set-Common-1-Dunk,108-110,-2.0,8.179487179487179
Moritz Wagner,ORL,0022100755,1629021.0,40.0,8.0,32.0,0.2,12.415208333333334,2.55,5.175,0.493,0.95,2.75,0.345,1.35,1.675,0.806,0.475,1.9,2.375,1.075,0.75,0.3,0.25,0.275,1.875,1,7.4,-55.0,0.0,0.0,DAL,0022100755,home,1629021.0,1.0,1.0,0.0,1.0,9.933333333333334,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,-4.0,0.0,0.0,0022100736,ACTIVE,1629021.0,21,nan,Bench,-,1,nan,nan,2,0,0,7,5,0.714285714285714,1,2.0,2,0,4,4,1.0,37,14.85,40,3,14,2,10,2,3,1,4,0,2,0,0.0,1,5,5,1.0,DAL,2022-01-31 03:24,Base Set,Common,3,Dunk,2021-10-24 23:00:00+00:00,Orlando Magic,60000,35797.0,0.0,12326.0,15655.0,0.0,2.0,3,0.00%,0.0,0.0,1610.0,nan,nan,nan,nan,VISIBLE,623c5a34-4bf1-43e5-b83a-b5785aa72603,e7b9646c-9997-46c8-909f-2a2b67389023,https://nbatopshot.com/listings/p2p/e7b9646c-9997-46c8-909f-2a2b67389023+623c5a34-4bf1-43e5-b83a-b5785aa72603,2.78%,3999,37,Handles,1,Base Set,Common,nan,nan,1610612742,108,DAL,,Final,1610612753,110,ORL,4,2022-01-30 19:00:00-05:00,Base Set-Common-3-Dunk,Base Set-Common-1-Handles,108-110,-2.0,2.375
Mychal Mulder,ORL,0022100755,1628539.0,15.0,2.0,13.0,0.133,13.018111111111113,1.3333333333333333,4.466666666666667,0.299,0.8666666666666667,3.066666666666667,0.283,0.13333333333333333,0.13333333333333333,1.0,0.13333333333333333,1.2666666666666666,1.4,0.2,0.5333333333333333,0.26666666666666666,0.06666666666666667,0.4,0.8,0,3.6666666666666665,-54.0,0.0,0.0,DAL,0022100755,home,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,None,-,nan,nan,nan,0,0,0,0,0,nan,0,nan,0,0,0,0,nan,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,nan,0,0,0,nan,nan,2022-01-31 03:07,Base Set,Common,2,Layup,2020-12-23 00:00:00+00:00,Golden State Warriors,40000,35039.0,0.0,3403.0,1695.0,0.0,12.0,5,25.00%,0.0,25.0,1654.0,False,False,False,False,VISIBLE,d30ead12-81ce-41ce-be3d-fd9953c33219,208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9,https://nbatopshot.com/listings/p2p/208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9+d30ead12-81ce-41ce-be3d-fd9953c33219,-1.82%,2021,108,Dunk,2,Rising Stars,Rare,nan,nan,1610612742,108,DAL,,Final,1610612753,110,ORL,4,2022-01-30 19:00:00-05:00,Base Set-Common-2-Layup,Rising Stars-Rare-2-Dunk,108-110,-2.0,1.4
R.J. Hampton,ORL,0022100755,1630181.0,42.0,6.0,36.0,0.143,19.410039682539683,2.5476190476190474,6.666666666666667,0.382,0.9285714285714286,2.5476190476190474,0.364,1.1428571428571428,1.880952380952381,0.608,0.3333333333333333,2.5714285714285716,2.9047619047619047,2.4285714285714284,1.3333333333333333,0.6904761904761905,0.19047619047619047,0.5714285714285714,1.4761904761904763,1,7.166666666666667,-281.0,0.0,0.0,DAL,0022100755,home,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,INACTIVE,1630181.0,13,nan,Bench,-,0,INACTIVE_INJURY,Left Knee; MCL sprain; bone bruise ,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,DAL,2022-01-31 03:30,Base Set,Common,3,Layup,2021-11-07 23:00:00+00:00,Orlando Magic,60000,33620.0,0.0,12404.0,18083.0,0.0,2.0,3,0.00%,0.0,0.0,2814.0,nan,nan,nan,nan,VISIBLE,9a773871-d39a-4472-8c4c-51c91ec51019,e7b9646c-9997-46c8-909f-2a2b67389023,https://nbatopshot.com/listings/p2p/e7b9646c-9997-46c8-909f-2a2b67389023+9a773871-d39a-4472-8c4c-51c91ec51019,0.00%,12000,18,Dunk,2,Base Set,Common,"Thu, Jan 20",INJ - exp. back Feb 5,1610612742,108,DAL,,Final,1610612753,110,ORL,4,2022-01-30 19:00:00-05:00,Base Set-Common-3-Layup,Base Set-Common-2-Dunk,108-110,-2.0,2.9047619047619047
Robin Lopez,ORL,0022100755,201577.0,22.0,4.0,18.0,0.182,18.588712121212122,3.8181818181818183,6.545454545454546,0.583,0.045454545454545456,0.18181818181818182,0.25,0.8636363636363636,1.4545454545454546,0.594,2.272727272727273,1.5454545454545454,3.8181818181818183,1.9090909090909092,1.3181818181818181,0.045454545454545456,0.5454545454545454,0.13636363636363635,2.0454545454545454,1,8.545454545454545,-58.0,3.0,0.0,DAL,0022100755,home,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,ACTIVE,201577.0,33,nan,Bench,-,0,nan,nan,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,DAL,2022-01-31 03:29,Base Set,Common,3,Assist,2021-12-23 00:30:00+00:00,Orlando Magic,60000,20140.0,0.0,4621.0,38509.0,0.0,2.0,2,-33.33%,-33.33,-33.33,1225.0,nan,nan,nan,nan,VISIBLE,39fd5164-22aa-4931-93e9-401b699bcf65,e7b9646c-9997-46c8-909f-2a2b67389023,https://nbatopshot.com/listings/p2p/e7b9646c-9997-46c8-909f-2a2b67389023+39fd5164-22aa-4931-93e9-401b699bcf65,0.00%,12000,18,Jump Shot,2,Base Set,Common,nan,nan,1610612742,108,DAL,,Final,1610612753,110,ORL,4,2022-01-30 19:00:00-05:00,Base Set-Common-3-Assist,Base Set-Common-2-Jump Shot,108-110,-2.0,3.8181818181818183
Terrence Ross,ORL,0022100755,203082.0,41.0,7.0,34.0,0.171,25.189552845528457,4.048780487804878,9.853658536585366,0.411,1.4146341463414633,4.463414634146342,0.317,2.317073170731707,2.658536585365854,0.872,0.34146341463414637,2.4390243902439024,2.7804878048780486,2.024390243902439,1.3902439024390243,0.5121951219512195,0.2682926829268293,0.43902439024390244,1.2926829268292683,1,11.829268292682928,-249.0,0.0,0.0,DAL,0022100755,home,203082.0,1.0,1.0,0.0,1.0,24.166666666666668,7.0,11.0,0.636,4.0,6.0,0.667,3.0,3.0,1.0,0.0,3.0,3.0,2.0,1.0,0.0,1.0,2.0,2.0,2.0,21.0,9.0,0.0,0.0,0022100736,ACTIVE,203082.0,31,nan,Bench,-,1,nan,nan,4,0,1,5,1,0.2,0,2.0,0,0,1,1,1.0,53,20.884,55,2,4,0,0,0,2,0,2,0,3,1,0.333333333333333,4,2,0,0.0,DAL,2022-01-31 03:11,Base Set,Common,2,Dunk,2020-12-30 01:00:00+00:00,Orlando Magic,40000,35175.0,0.0,3646.0,1297.0,0.0,12.0,5,0.00%,0.0,25.0,1676.0,False,False,False,False,VISIBLE,870a9b33-0895-4083-a000-4609d503f1bc,208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9,https://nbatopshot.com/listings/p2p/208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9+870a9b33-0895-4083-a000-4609d503f1bc,0.00%,3999,30,Dunk,1,Base Set,Common,nan,nan,1610612742,108,DAL,,Final,1610612753,110,ORL,4,2022-01-30 19:00:00-05:00,Base Set-Common-2-Dunk,Base Set-Common-1-Dunk,108-110,-2.0,2.7804878048780486
Tim Frazier,ORL,0022100755,204025.0,10.0,1.0,9.0,0.1,19.954833333333333,1.3,4.3,0.302,0.6,1.7,0.353,0.5,0.9,0.556,0.5,1.4,1.9,3.3,1.3,0.3,0.1,0.2,2.4,1,3.7,-70.0,0.0,0.0,DAL,0022100755,home,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,None,-,nan,nan,nan,0,0,0,0,0,nan,0,nan,0,0,0,0,nan,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,nan,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1610612742,108,DAL,,Final,1610612753,110,ORL,4,2022-01-30 19:00:00-05:00,nan,nan,108-110,-2.0,1.9
Wendell Carter Jr.,ORL,0022100755,1628976.0,41.0,7.0,34.0,0.171,29.10747967479675,4.951219512195122,10.146341463414634,0.488,1.2195121951219512,3.6341463414634148,0.336,2.1219512195121952,3.0,0.707,2.024390243902439,8.024390243902438,10.048780487804878,2.6097560975609757,1.6341463414634145,0.6829268292682927,0.6829268292682927,0.5853658536585366,2.7560975609756095,2,13.24390243902439,-90.0,19.0,0.0,DAL,0022100755,home,1628976.0,1.0,1.0,0.0,1.0,28.833333333333332,2.0,10.0,0.2,0.0,1.0,0.0,5.0,5.0,1.0,2.0,9.0,11.0,3.0,0.0,1.0,0.0,1.0,2.0,6.0,9.0,12.0,0.0,0.0,0022100736,ACTIVE,1628976.0,34,PF,Starter,-,1,nan,nan,1,0,0,10,5,0.5,0,5.0,2,0,4,2,0.5,71,33.15,70,-1,14,0,6,2,11,3,14,1,3,2,0.666666666666666,1,7,3,0.428571428571429,DAL,2022-01-31 03:29,Base Set,Common,3,Dunk,2021-12-31 00:00:00+00:00,Orlando Magic,60000,12592.0,0.0,3368.0,46047.0,0.0,2.0,9,50.00%,200.0,200.0,213.0,nan,nan,nan,nan,VISIBLE,e08dff43-369a-443f-86bc-d773dc001262,e7b9646c-9997-46c8-909f-2a2b67389023,https://nbatopshot.com/listings/p2p/e7b9646c-9997-46c8-909f-2a2b67389023+e08dff43-369a-443f-86bc-d773dc001262,-2.63%,12000,37,Dunk,2,Base Set,Common,nan,nan,1610612742,108,DAL,,Final,1610612753,110,ORL,4,2022-01-30 19:00:00-05:00,Base Set-Common-3-Dunk,Base Set-Common-2-Dunk,108-110,-2.0,10.048780487804878
