name,team,game_id,player_id_avg,gp,w,l,w_pct,min_avg,fgm_avg,fga_avg,fg_pct_avg,fg3m_avg,fg3a_avg,fg3_pct_avg,ftm_avg,fta_avg,ft_pct_avg,oreb_avg,dreb_avg,reb_avg,ast_avg,tov_avg,stl_avg,blk_avg,blka,pf_avg,pfd,pts_avg,plus_minus_avg,dd2,td3,opp_avg,game_id_avg,awayorhome,status,player_id,jersey_num,position,starter,on_court,played,notplayingreason,notplayingdescription,ast,blk,blkr,fga,fgm,fg_pct,pfoff,foulsdrawn,pf,pftech,fta,ftm,ft_pct,minus,min,plus,plus_minus,pts,pts_fastbreak,pts_paint,pts_2nd_chance,dreb,oreb,reb,stl,fg3a,fg3m,fg3_pct,tov,fg2a,fg2m,fg2_pct,opp,date_updated_est,set_easy,tier_easy,series_easy,play_easy,date_moment,team_TS,count_easy,owned,unique_owners,in_packs,minted,ts_held,cs,low_ask_easy,4hchange_easy,24h,7d,listings,tsd,rookie_premiere,rookie_mint,rookie_year,edition_state,play_id,set_id,ts_link,4hchange_hard,count_hard,low_ask_hard,play_hard,series_hard,set_hard,tier_hard,injury_updated,injury_status,away_id,away_score,away_team,game_clock,game_status,home_id,home_score,home_team,period,start_time,easy_moment,hard_moment,score,differential,fgm_proj,ftm_proj,fgm+ftm_proj,_proj,fgm+ftm
Kyrie Irving,BKN,0022100780,202681,10,4,6,0.4,35.4715,9.2,19.1,0.482,2.3,6.2,0.371,2.9,3.1,0.935,0.5,4.4,4.9,4.7,2.6,1.2,0.4,0.8,2.2,2,23.6,45,0,0,SAC,0022100780,away,ACTIVE,202681.0,11,SG,Starter,-,1,nan,nan,1,2,1,15,5,0.333333333333333,0,1.0,1,0,2,2,1.0,78,36.86666666666667,81,3,14,8,4,0,3,0,3,1,5,2,0.4,4,10,3,0.3,SAC,2022-02-03 03:36,Base Set,Common,2,Jump Shot,2021-01-21 00:00:00+00:00,Brooklyn Nets,40000,35645.0,0.0,2721.0,1661.0,0.0,12.0,7,-22.22%,-12.5,-12.5,1420.0,False,False,False,False,VISIBLE,3ca5103d-b4eb-4cf2-a02d-89b4259e7502,208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9,https://nbatopshot.com/listings/p2p/208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9+3ca5103d-b4eb-4cf2-a02d-89b4259e7502,-13.29%,1000,685,Handles,1,Base Set,Common,nan,nan,1610612751,101,BKN,,Final,1610612758,112,SAC,4,2022-02-02 22:00:00-05:00,Base Set-Common-2-Jump Shot,Base Set-Common-1-Handles,112-101,11,5,2,7,0,7
LaMarcus Aldridge,BKN,0022100780,200746,36,21,15,0.583,22.91384259259259,5.75,10.36111111111111,0.555,0.3333333333333333,1.0555555555555556,0.316,1.6111111111111112,1.8888888888888888,0.853,1.5,4.111111111111111,5.611111111111111,0.8611111111111112,0.8888888888888888,0.3611111111111111,1.0833333333333333,0.2777777777777778,1.75,1,13.444444444444445,69,1,0,SAC,0022100780,away,INACTIVE,200746.0,21,nan,Bench,-,0,INACTIVE_INJURY,Left Ankle; Sprain,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,SAC,2022-02-03 03:51,Base Set,Common,3,Jump Shot,2021-10-29 23:30:00+00:00,Brooklyn Nets,60000,37142.0,0.0,12951.0,13753.0,0.0,2.0,3,0.00%,0.0,0.0,2284.0,nan,nan,nan,nan,VISIBLE,3749ebaa-2d17-4642-b3d0-96d3d6c48b80,e7b9646c-9997-46c8-909f-2a2b67389023,https://nbatopshot.com/listings/p2p/e7b9646c-9997-46c8-909f-2a2b67389023+3749ebaa-2d17-4642-b3d0-96d3d6c48b80,0.00%,3999,44,Jump Shot,1,Base Set,Common,"Tue, Feb 1",INJ - exp. back Feb 8,1610612751,101,BKN,,Final,1610612758,112,SAC,4,2022-02-02 22:00:00-05:00,Base Set-Common-3-Jump Shot,Base Set-Common-1-Jump Shot,112-101,11,0,0,0,0,0
Langston Galloway,BKN,0022100780,204038,4,3,1,0.75,14.55,1.25,3.25,0.385,0.5,2.0,0.25,0.0,0.0,0.0,0.25,1.75,2.0,1.25,1.25,0.0,0.0,0.0,1.25,0,3.0,9,0,0,SAC,0022100780,away,nan,nan,nan,nan,None,-,nan,nan,nan,0,0,0,0,0,nan,0,nan,0,0,0,0,nan,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,nan,0,0,0,nan,nan,2022-02-03 03:44,Base Set,Common,1,Jump Shot,2019-12-17 00:00:00+00:00,Detroit Pistons,2981,2306.0,0.0,292.0,383.0,0.0,25.0,32,0.00%,3.23,6.67,143.0,True,False,False,False,VISIBLE,7baad966-60e3-4a48-bb85-954375c560e1,7b797690-5b53-45a7-b972-bd2d5152654a,https://nbatopshot.com/listings/p2p/7b797690-5b53-45a7-b972-bd2d5152654a+7baad966-60e3-4a48-bb85-954375c560e1,0.00%,2981,32,Jump Shot,1,Base Set,Common,nan,nan,1610612751,101,BKN,,Final,1610612758,112,SAC,4,2022-02-02 22:00:00-05:00,Base Set-Common-1-Jump Shot,Base Set-Common-1-Jump Shot,112-101,11,0,0,0,0,0
Nic Claxton,BKN,0022100780,1629651,24,12,12,0.5,21.872013888888887,4.125,6.375,0.647,0.0,0.0,0.0,1.25,2.2083333333333335,0.566,2.2083333333333335,3.5,5.708333333333333,0.875,0.75,0.5,1.1666666666666667,0.4583333333333333,2.3333333333333335,2,9.5,-77,3,0,SAC,0022100780,away,ACTIVE,1629651.0,33,C,Starter,-,1,nan,nan,1,5,0,11,9,0.818181818181818,0,6.0,3,0,7,5,0.714285714285714,77,29.349666666666668,60,-17,23,0,18,8,5,6,11,1,0,0,0.0,0,11,9,0.818181818181818,SAC,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1610612751,101,BKN,,Final,1610612758,112,SAC,4,2022-02-02 22:00:00-05:00,nan,nan,112-101,11,9,5,14,0,14
Patty Mills,BKN,0022100780,201988,50,29,21,0.58,31.179666666666666,4.88,11.14,0.438,3.3,7.72,0.427,0.76,0.86,0.884,0.22,1.94,2.16,2.58,0.96,0.72,0.3,0.38,1.44,1,13.82,188,0,0,SAC,0022100780,away,ACTIVE,201988.0,8,SF,Starter,-,1,nan,nan,3,0,1,12,5,0.416666666666667,0,0.0,0,0,0,0,0.0,78,31.550333333333334,62,-16,14,0,0,0,3,0,3,3,8,4,0.5,1,4,1,0.25,SAC,2022-02-03 03:38,Base Set,Common,2,Jump Shot,2021-01-10 01:00:00+00:00,San Antonio Spurs,40000,36355.0,0.0,2658.0,1050.0,0.0,12.0,8,14.29%,0.0,-11.11,862.0,False,False,False,False,VISIBLE,cb849779-6074-4ca9-bef2-6de8b68ff14b,208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9,https://nbatopshot.com/listings/p2p/208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9+cb849779-6074-4ca9-bef2-6de8b68ff14b,1.39%,3167,73,Steal,1,Base Set,Common,nan,nan,1610612751,101,BKN,,Final,1610612758,112,SAC,4,2022-02-02 22:00:00-05:00,Base Set-Common-2-Jump Shot,Base Set-Common-1-Steal,112-101,11,5,0,5,0,5
Paul Millsap,BKN,0022100780,200794,24,16,8,0.667,11.252847222222222,1.3333333333333333,3.5416666666666665,0.376,0.25,1.125,0.222,0.5,0.7083333333333334,0.706,1.2083333333333333,2.5,3.7083333333333335,1.0,0.4583333333333333,0.20833333333333334,0.4583333333333333,0.125,2.0,0,3.4166666666666665,4,0,0,SAC,0022100780,away,INACTIVE,200794.0,31,nan,Bench,-,0,INACTIVE_PERSONAL,nan,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,SAC,2022-02-03 03:53,Base Set,Common,3,Dunk,2021-12-09 01:00:00+00:00,Brooklyn Nets,60000,25023.0,0.0,10806.0,27994.0,0.0,2.0,3,0.00%,0.0,0.0,751.0,nan,nan,nan,nan,VISIBLE,fc039c31-56a3-4d60-8922-0e679a26d3cf,e7b9646c-9997-46c8-909f-2a2b67389023,https://nbatopshot.com/listings/p2p/e7b9646c-9997-46c8-909f-2a2b67389023+fc039c31-56a3-4d60-8922-0e679a26d3cf,0.00%,12000,19,Layup,2,Base Set,Common,"Mon, Jan 24",INJ - exp. back Feb 10,1610612751,101,BKN,,Final,1610612758,112,SAC,4,2022-02-02 22:00:00-05:00,Base Set-Common-3-Dunk,Base Set-Common-2-Layup,112-101,11,0,0,0,0,0
Shaquille Harrison,BKN,0022100780,1627885,2,1,1,0.5,11.291666666666666,1.0,3.0,0.333,0.0,1.0,0.0,0.0,0.0,0.0,0.5,1.5,2.0,1.5,1.0,0.5,0.5,0.5,1.5,0,2.0,-4,0,0,SAC,0022100780,away,nan,nan,nan,nan,None,-,nan,nan,nan,0,0,0,0,0,nan,0,nan,0,0,0,0,nan,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,nan,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1610612751,101,BKN,,Final,1610612758,112,SAC,4,2022-02-02 22:00:00-05:00,nan,nan,112-101,11,0,0,0,0,0
Wenyen Gabriel,BKN,0022100780,1629117,1,1,0,1.0,1.2666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,3,0,0,SAC,0022100780,away,nan,nan,nan,nan,None,-,nan,nan,nan,0,0,0,0,0,nan,0,nan,0,0,0,0,nan,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,nan,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1610612751,101,BKN,,Final,1610612758,112,SAC,4,2022-02-02 22:00:00-05:00,nan,nan,112-101,11,0,0,0,0,0
Ade Murkey,SAC,0022100780,1630278,1,0,1,0.0,1.4666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,-1,0,0,BKN,0022100780,home,nan,nan,nan,nan,None,-,nan,nan,nan,0,0,0,0,0,nan,0,nan,0,0,0,0,nan,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,nan,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1610612751,101,BKN,,Final,1610612758,112,SAC,4,2022-02-02 22:00:00-05:00,nan,nan,101-112,-11,0,0,0,0,0
Alex Len,SAC,0022100780,203458,31,12,19,0.387,17.09021505376344,2.5483870967741935,4.870967741935484,0.523,0.1935483870967742,0.6129032258064516,0.316,1.1612903225806452,1.8064516129032258,0.643,1.5483870967741935,3.2580645161290325,4.806451612903226,1.1612903225806452,1.2258064516129032,0.3548387096774194,0.8064516129032258,0.3870967741935484,2.806451612903226,1,6.451612903225806,-74,2,0,BKN,0022100780,home,ACTIVE,203458.0,25,nan,Bench,-,0,nan,nan,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,BKN,2022-02-03 03:53,Base Set,Common,3,Dunk,2021-12-12 01:00:00+00:00,Sacramento Kings,60000,24611.0,0.0,11218.0,28593.0,0.0,2.0,3,0.00%,50.0,0.0,1486.0,nan,nan,nan,nan,VISIBLE,4eac80af-adca-4378-b1c8-498f525bf101,e7b9646c-9997-46c8-909f-2a2b67389023,https://nbatopshot.com/listings/p2p/e7b9646c-9997-46c8-909f-2a2b67389023+4eac80af-adca-4378-b1c8-498f525bf101,10.00%,12000,11,Dunk,2,Base Set,Common,nan,nan,1610612751,101,BKN,,Final,1610612758,112,SAC,4,2022-02-02 22:00:00-05:00,Base Set-Common-3-Dunk,Base Set-Common-2-Dunk,101-112,-11,0,0,0,0,0
Buddy Hield,SAC,0022100780,1627741,53,19,34,0.358,28.818113207547167,4.90566037735849,12.81132075471698,0.383,3.339622641509434,9.11320754716981,0.366,1.509433962264151,1.7358490566037736,0.87,0.7924528301886793,3.2830188679245285,4.0754716981132075,1.9622641509433962,1.6226415094339623,0.8867924528301887,0.2830188679245283,0.5660377358490566,2.056603773584906,1,14.660377358490566,-139,0,0,BKN,0022100780,home,ACTIVE,1627741.0,24,nan,Bench,-,1,nan,nan,0,0,1,16,7,0.4375,0,0.0,0,0,1,1,1.0,54,27.25,66,12,18,2,6,0,0,1,1,0,9,3,0.333333333333333,2,7,4,0.5714285714285711,BKN,2022-02-03 03:37,Base Set,Common,2,Layup,2021-02-04 03:00:00+00:00,Sacramento Kings,40000,36383.0,0.0,2613.0,1063.0,0.0,12.0,10,11.11%,-9.09,-16.67,604.0,False,False,False,False,VISIBLE,0de2f715-2fb5-41f7-8963-c006e2860f80,208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9,https://nbatopshot.com/listings/p2p/208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9+0de2f715-2fb5-41f7-8963-c006e2860f80,0.00%,3999,71,Dunk,1,Base Set,Common,nan,nan,1610612751,101,BKN,,Final,1610612758,112,SAC,4,2022-02-02 22:00:00-05:00,Base Set-Common-2-Layup,Base Set-Common-1-Dunk,101-112,-11,7,1,8,0,8
Chimezie Metu,SAC,0022100780,1629002,35,13,22,0.371,22.17014285714286,3.342857142857143,8.057142857142857,0.415,1.0285714285714285,3.657142857142857,0.281,1.0,1.3142857142857143,0.761,0.6285714285714286,5.4,6.0285714285714285,1.0571428571428572,0.9142857142857143,0.8857142857142857,0.6285714285714286,0.6,1.457142857142857,1,8.714285714285714,-43,5,0,BKN,0022100780,home,ACTIVE,1629002.0,7,nan,Bench,-,1,nan,nan,1,2,2,10,3,0.3,0,2.0,1,0,3,3,1.0,41,23.416666666666668,52,11,11,0,2,0,11,1,12,1,6,2,0.333333333333333,0,4,1,0.25,BKN,2022-02-03 03:53,Base Set,Common,3,3 Pointer,2021-12-30 03:30:00+00:00,Sacramento Kings,60000,20801.0,0.0,10260.0,32280.0,0.0,2.0,3,0.00%,0.0,0.0,1066.0,nan,nan,nan,nan,VISIBLE,a4a30012-4150-4eeb-a922-b551b225b69d,e7b9646c-9997-46c8-909f-2a2b67389023,https://nbatopshot.com/listings/p2p/e7b9646c-9997-46c8-909f-2a2b67389023+a4a30012-4150-4eeb-a922-b551b225b69d,0.00%,12000,19,Block,2,Base Set,Common,nan,nan,1610612751,101,BKN,,Final,1610612758,112,SAC,4,2022-02-02 22:00:00-05:00,Base Set-Common-3-3 Pointer,Base Set-Common-2-Block,101-112,-11,3,3,6,0,6
Damian Jones,SAC,0022100780,1627745,33,10,23,0.303,14.917171717171717,2.212121212121212,3.6363636363636362,0.608,0.12121212121212122,0.3939393939393939,0.308,1.2424242424242424,1.7575757575757576,0.707,1.5151515151515151,2.484848484848485,4.0,0.9696969696969697,1.0,0.2727272727272727,0.5454545454545454,0.3333333333333333,2.121212121212121,1,5.787878787878788,-66,1,0,BKN,0022100780,home,ACTIVE,1627745.0,30,nan,Bench,-,1,nan,nan,0,2,1,5,4,0.8,0,6.0,3,0,5,4,0.8,49,27.1,60,11,12,0,6,5,4,4,8,0,0,0,0.0,1,5,4,0.8,BKN,2022-02-03 03:52,Base Set,Common,3,Dunk,2021-11-25 03:00:00+00:00,Sacramento Kings,60000,31119.0,0.0,16358.0,17055.0,0.0,2.0,3,0.00%,0.0,0.0,1841.0,nan,nan,nan,nan,VISIBLE,279baaa2-81f5-4634-b635-630814b9f8fb,e7b9646c-9997-46c8-909f-2a2b67389023,https://nbatopshot.com/listings/p2p/e7b9646c-9997-46c8-909f-2a2b67389023+279baaa2-81f5-4634-b635-630814b9f8fb,0.00%,12000,14,Dunk,2,Base Set,Common,nan,nan,1610612751,101,BKN,,Final,1610612758,112,SAC,4,2022-02-02 22:00:00-05:00,Base Set-Common-3-Dunk,Base Set-Common-2-Dunk,101-112,-11,4,4,8,0,8
Davion Mitchell,SAC,0022100780,1630558,47,17,30,0.362,25.36790780141844,4.042553191489362,10.191489361702128,0.397,1.2553191489361701,4.085106382978723,0.307,0.46808510638297873,0.8085106382978723,0.579,0.5319148936170213,1.7659574468085106,2.297872340425532,3.3404255319148937,1.0638297872340425,0.6808510638297872,0.3191489361702128,0.5106382978723404,1.851063829787234,1,9.808510638297872,-125,0,0,BKN,0022100780,home,ACTIVE,1630558.0,15,SG,Starter,-,1,nan,nan,3,0,2,19,8,0.42105263157894696,0,0.0,1,0,0,0,0.0,80,35.03333333333333,79,-1,18,2,6,3,4,1,5,1,8,2,0.25,2,11,6,0.545454545454545,BKN,2022-02-03 03:50,Base Set,Common,3,Jump Shot,2021-10-21 02:00:00+00:00,Sacramento Kings,4000,2224.0,0.0,416.0,1361.0,0.0,2.0,175,-3.85%,18.24,29.63,84.0,True,True,True,True,VISIBLE,dbe40225-75b5-465c-924e-ce987fd65831,e7b9646c-9997-46c8-909f-2a2b67389023,https://nbatopshot.com/listings/p2p/e7b9646c-9997-46c8-909f-2a2b67389023+dbe40225-75b5-465c-924e-ce987fd65831,-3.85%,4000,175,Jump Shot,3,Base Set,Common,nan,nan,1610612751,101,BKN,,Final,1610612758,112,SAC,4,2022-02-02 22:00:00-05:00,Base Set-Common-3-Jump Shot,Base Set-Common-3-Jump Shot,101-112,-11,8,0,8,0,8
De'Aaron Fox,SAC,0022100780,1628368,43,17,26,0.395,34.144108527131785,7.8604651162790695,17.162790697674417,0.458,0.9069767441860465,3.6511627906976742,0.248,4.395348837209302,5.906976744186046,0.744,0.46511627906976744,3.302325581395349,3.7674418604651163,5.162790697674419,2.7906976744186047,1.2093023255813953,0.3953488372093023,0.7674418604651163,2.8372093023255816,4,21.023255813953487,-157,1,0,BKN,0022100780,home,ACTIVE,1628368.0,5,nan,Bench,-,0,DND_INJURY,Left Ankle; Soreness,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,BKN,2022-02-03 03:39,Base Set,Common,2,Dunk,2021-01-23 03:00:00+00:00,Sacramento Kings,40000,35655.0,0.0,3145.0,1226.0,0.0,12.0,9,-10.00%,-10.0,-10.0,1658.0,False,False,False,False,VISIBLE,c94415fe-15d9-4999-bf10-5fefdf4b1ed2,208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9,https://nbatopshot.com/listings/p2p/208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9+c94415fe-15d9-4999-bf10-5fefdf4b1ed2,4.76%,1358,330,Layup,1,Base Set,Common,"Wed, Feb 2",INJ - exp. back Feb 3,1610612751,101,BKN,,Final,1610612758,112,SAC,4,2022-02-02 22:00:00-05:00,Base Set-Common-2-Dunk,Base Set-Common-1-Layup,101-112,-11,0,0,0,0,0
Emmanuel Mudiay,SAC,0022100780,1626144,2,0,2,0.0,5.491666666666666,0.0,1.0,0.0,0.0,0.0,0.0,1.5,2.0,0.75,0.0,0.0,0.0,2.0,0.5,0.5,0.0,0.0,0.5,1,1.5,-7,0,0,BKN,0022100780,home,nan,nan,nan,nan,None,-,nan,nan,nan,0,0,0,0,0,nan,0,nan,0,0,0,0,nan,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,nan,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1610612751,101,BKN,,Final,1610612758,112,SAC,4,2022-02-02 22:00:00-05:00,nan,nan,101-112,-11,0,0,0,0,0
Harrison Barnes,SAC,0022100780,203084,48,16,32,0.333,33.53347222222222,5.0625,11.25,0.45,2.0416666666666665,5.0,0.408,4.291666666666667,5.25,0.817,1.125,4.9375,6.0625,2.4375,1.625,0.6666666666666666,0.1875,0.7083333333333334,1.2708333333333333,4,16.458333333333332,-279,4,0,BKN,0022100780,home,ACTIVE,203084.0,40,SF,Starter,-,1,nan,nan,4,0,1,9,6,0.666666666666666,0,5.0,3,0,4,4,1.0,67,28.783333333333335,66,-1,19,0,6,0,5,2,7,1,5,3,0.6,3,4,3,0.75,BKN,2022-02-03 03:50,Base Set,Common,3,3 Pointer,2021-10-21 02:00:00+00:00,Sacramento Kings,60000,36593.0,0.0,13560.0,13573.0,0.0,2.0,3,0.00%,0.0,0.0,2243.0,nan,nan,nan,nan,VISIBLE,01cf4f53-5d93-4818-9f38-813fac395927,e7b9646c-9997-46c8-909f-2a2b67389023,https://nbatopshot.com/listings/p2p/e7b9646c-9997-46c8-909f-2a2b67389023+01cf4f53-5d93-4818-9f38-813fac395927,9.26%,499,519,3 Pointer,2,Metallic Gold LE,Rare,nan,nan,1610612751,101,BKN,,Final,1610612758,112,SAC,4,2022-02-02 22:00:00-05:00,Base Set-Common-3-3 Pointer,Metallic Gold LE-Rare-2-3 Pointer,101-112,-11,6,4,10,0,10
Jahmi'us Ramsey,SAC,0022100780,1630186,18,2,16,0.111,5.982592592592592,1.1666666666666667,2.7222222222222223,0.429,0.16666666666666666,0.7777777777777778,0.214,0.2777777777777778,0.5555555555555556,0.5,0.16666666666666666,0.3333333333333333,0.5,0.2222222222222222,0.2222222222222222,0.05555555555555555,0.05555555555555555,0.16666666666666666,0.4444444444444444,0,2.7777777777777777,0,0,0,BKN,0022100780,home,ACTIVE,1630186.0,20,nan,Bench,-,0,nan,nan,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,BKN,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1610612751,101,BKN,,Final,1610612758,112,SAC,4,2022-02-02 22:00:00-05:00,nan,nan,101-112,-11,0,0,0,0,0
Justin Robinson,SAC,0022100780,1629620,3,1,2,0.333,4.996666666666667,0.3333333333333333,2.6666666666666665,0.125,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.0,0.0,0.3333333333333333,0.6666666666666666,0,0.6666666666666666,-20,0,0,BKN,0022100780,home,nan,nan,nan,nan,None,-,nan,nan,nan,0,0,0,0,0,nan,0,nan,0,0,0,0,nan,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,nan,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1610612751,101,BKN,,Final,1610612758,112,SAC,4,2022-02-02 22:00:00-05:00,nan,nan,101-112,-11,0,0,0,0,0
Louis King,SAC,0022100780,1629663,9,2,7,0.222,9.54888888888889,1.5555555555555556,4.555555555555555,0.341,0.8888888888888888,2.6666666666666665,0.333,0.7777777777777778,1.1111111111111112,0.7,0.0,1.2222222222222223,1.2222222222222223,0.6666666666666666,0.0,0.2222222222222222,0.0,0.1111111111111111,1.4444444444444444,1,4.777777777777778,-22,0,0,BKN,0022100780,home,ACTIVE,1629663.0,23,nan,Bench,-,1,nan,nan,1,0,0,1,1,1.0,0,0.0,1,0,0,0,0.0,11,3.634,8,-3,3,0,0,0,0,0,0,0,1,1,1.0,0,0,0,0.0,BKN,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1610612751,101,BKN,,Final,1610612758,112,SAC,4,2022-02-02 22:00:00-05:00,nan,nan,101-112,-11,1,0,1,0,1
Marvin Bagley III,SAC,0022100780,1628963,30,10,20,0.333,21.868666666666666,3.8,8.2,0.463,0.5,2.066666666666667,0.242,1.1666666666666667,1.5666666666666667,0.745,2.2333333333333334,4.933333333333334,7.166666666666667,0.5666666666666667,0.7,0.3,0.36666666666666664,0.7,1.6666666666666667,1,9.266666666666667,-44,4,0,BKN,0022100780,home,INACTIVE,1628963.0,35,nan,Bench,-,0,INACTIVE_INJURY,Left Ankle; Sprain ,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,BKN,2022-02-03 03:37,Base Set,Common,2,Dunk,2021-01-31 01:00:00+00:00,Sacramento Kings,40000,36204.0,0.0,2761.0,1113.0,0.0,12.0,6,20.00%,0.0,20.0,1617.0,False,False,False,False,VISIBLE,bf069937-5413-4648-8eb6-a7bc654eaea0,208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9,https://nbatopshot.com/listings/p2p/208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9+bf069937-5413-4648-8eb6-a7bc654eaea0,0.00%,3999,43,Dunk,1,Base Set,Common,"Tue, Feb 1",INJ - exp. back Feb 3,1610612751,101,BKN,,Final,1610612758,112,SAC,4,2022-02-02 22:00:00-05:00,Base Set-Common-2-Dunk,Base Set-Common-1-Dunk,101-112,-11,0,0,0,0,0
Maurice Harkless,SAC,0022100780,203090,35,12,23,0.343,18.79857142857143,1.6,3.8,0.421,0.6,2.1714285714285713,0.276,0.3142857142857143,0.4857142857142857,0.647,0.3142857142857143,1.9428571428571428,2.257142857142857,0.5142857142857142,0.6857142857142857,0.4857142857142857,0.5714285714285714,0.2571428571428571,1.6285714285714286,0,4.114285714285714,-64,0,0,BKN,0022100780,home,ACTIVE,203090.0,8,PF,Starter,-,1,nan,nan,2,2,2,10,4,0.4,2,0.0,5,0,0,0,0.0,68,34.24933333333333,83,15,10,2,4,0,1,3,4,1,6,2,0.333333333333333,2,4,2,0.5,BKN,2022-02-03 03:36,Base Set,Common,2,Dunk,2021-04-09 02:00:00+00:00,Sacramento Kings,12000,10887.0,0.0,710.0,403.0,0.0,12.0,19,0.00%,5.56,35.71,297.0,True,False,False,False,VISIBLE,1139d548-29ee-43db-a00e-5b1fa5a8b6d3,208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9,https://nbatopshot.com/listings/p2p/208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9+1139d548-29ee-43db-a00e-5b1fa5a8b6d3,0.00%,12000,19,Dunk,2,Base Set,Common,nan,nan,1610612751,101,BKN,,Final,1610612758,112,SAC,4,2022-02-02 22:00:00-05:00,Base Set-Common-2-Dunk,Base Set-Common-2-Dunk,101-112,-11,4,0,4,0,4
